RequestID	OriginPort	OriginTime	NumOfEmptyPath	PathIDs
466	ALEXANDRIA	162	0	0
467	ALEXANDRIA	169	0	0
468	ALEXANDRIA	176	0	0
469	ALEXANDRIA	1	0	0
470	ALEXANDRIA	8	0	0
471	ALEXANDRIA	15	0	0
472	ALEXANDRIA	22	0	0
473	ALEXANDRIA	29	6	1312,4015,6238,8491,10314,11191
474	ALEXANDRIA	36	9	1313,4016,4017,6239,6242,8492,10315,11192,11193
475	ALEXANDRIA	43	24	1,2,1314,1316,2706,2707,4018,4019,6240,6241,6243,6245,8493,9018,9019,10316,10318,11194,11195,11196,11197,12002,12003,12004
476	ALEXANDRIA	50	26	3,4,5,1315,1317,1319,2708,2709,2710,4020,4021,6244,6246,6248,8494,9020,9021,9022,10317,10319,10321,11198,11199,11200,11201,12005
477	ALEXANDRIA	57	23	6,7,1318,1320,1322,2711,2712,4022,4023,6247,6249,6251,8495,9023,9024,10320,10322,10324,11202,11203,11204,11205,12006
478	ALEXANDRIA	64	35	8,9,1321,1323,1325,2713,2714,4024,4025,4826,4827,5519,5520,6250,6252,6254,7849,7850,8496,9025,9026,10323,10325,10327,11206,11207,11208,11209,12007,12009,12010,12826,12827,13431,13432
479	ALEXANDRIA	71	55	10,11,1324,1326,1328,2099,2715,2716,3389,4026,4027,4828,4829,4830,4831,4832,5521,5522,5523,5524,5525,6253,6255,6257,7235,7851,7852,7853,7854,7855,8497,9027,9028,9698,10326,10328,10330,11210,11211,11212,11213,12008,12011,12012,12013,12015,12828,12829,12830,12831,12832,13433,13434,13435,13436
480	ALEXANDRIA	78	68	12,13,1327,1329,1331,2100,2101,2102,2103,2717,2718,3390,3391,3392,3393,4028,4029,4833,4834,4835,4836,4837,5526,5527,5528,5529,5530,6256,6258,6260,7236,7237,7238,7239,7856,7857,7858,7859,7860,8498,9029,9030,9699,9700,9701,9702,10329,10331,10333,11214,11215,11216,11217,12014,12016,12017,12018,12020,12833,12834,12835,12836,12837,13437,13438,13439,13440,13441
481	ALEXANDRIA	85	38	14,15,1330,1332,1334,2104,2719,2720,3394,4030,4031,4838,4839,5531,5532,6259,6261,6263,7240,7861,7862,8499,9031,9032,9703,10332,10334,10336,11218,11219,11220,11221,12019,12022,12838,12839,13442,13443
482	ALEXANDRIA	92	38	16,17,1333,1335,1337,2105,2721,2722,3395,4032,4033,4840,4841,5533,5534,6262,6264,6266,7241,7863,7864,8500,9033,9034,9704,10335,10337,10339,11222,11223,11224,11225,12021,12024,12840,12841,13444,13445
483	ALEXANDRIA	99	38	18,19,1336,1338,1340,2106,2723,2724,3396,4034,4035,4842,4843,5535,5536,6265,6267,6269,7242,7865,7866,8501,9035,9036,9705,10338,10340,10342,11226,11227,11228,11229,12023,12026,12842,12843,13446,13447
484	ALEXANDRIA	106	38	20,21,1339,1341,1343,2107,2725,2726,3397,4036,4037,4844,4845,5537,5538,6268,6270,6272,7243,7867,7868,8502,9037,9038,9706,10341,10343,10345,11230,11231,11232,11233,12025,12028,12844,12845,13448,13449
485	ALEXANDRIA	113	38	22,23,1342,1344,1346,2108,2727,2728,3398,4038,4039,4846,4847,5539,5540,6271,6273,6275,7244,7869,7870,8503,9039,9040,9707,10344,10346,10348,11234,11235,11236,11237,12027,12030,12846,12847,13450,13451
486	ALEXANDRIA	120	38	24,25,1345,1347,1349,2109,2729,2730,3399,4040,4041,4848,4849,5541,5542,6274,6276,6278,7245,7871,7872,8504,9041,9042,9708,10347,10349,10351,11238,11239,11240,11241,12029,12032,12848,12849,13452,13453
487	ALEXANDRIA	127	38	26,27,1348,1350,1352,2110,2731,2732,3400,4042,4043,4850,4851,5543,5544,6277,6279,6281,7246,7873,7874,8505,9043,9044,9709,10350,10352,10354,11242,11243,11244,11245,12031,12034,12850,12851,13454,13455
488	ALEXANDRIA	134	38	28,29,1351,1353,1355,2111,2733,2734,3401,4044,4045,4852,4853,5545,5546,6280,6282,6284,7247,7875,7876,8506,9045,9046,9710,10353,10355,10357,11246,11247,11248,11249,12033,12036,12852,12853,13456,13457
489	ALEXANDRIA	141	38	30,31,1354,1356,1358,2112,2735,2736,3402,4046,4047,4854,4855,5547,5548,6283,6285,6287,7248,7877,7878,8507,9047,9048,9711,10356,10358,10360,11250,11251,11252,11253,12035,12038,12854,12855,13458,13459
490	ALEXANDRIA	148	38	32,33,1357,1359,1361,2113,2737,2738,3403,4048,4049,4856,4857,5549,5550,6286,6288,6290,7249,7879,7880,8508,9049,9050,9712,10359,10361,10363,11254,11255,11256,11257,12037,12040,12856,12857,13460,13461
491	ALEXANDRIA	155	38	34,35,1360,1362,1363,2114,2739,2740,3404,4050,4051,4858,4859,5551,5552,6289,6291,6292,7250,7881,7882,8509,9051,9052,9713,10362,10364,10365,11258,11259,11260,11261,12039,12041,12858,12859,13462,13463
492	ALEXANDRIA	162	0	0
493	ALEXANDRIA	169	0	0
494	ALEXANDRIA	176	0	0
495	ALEXANDRIA	1	0	0
496	ALEXANDRIA	8	0	0
497	ALEXANDRIA	15	0	0
498	ALEXANDRIA	22	0	0
499	ALEXANDRIA	29	6	1312,4015,6238,8491,10314,11191
500	ALEXANDRIA	36	9	1313,4016,4017,6239,6242,8492,10315,11192,11193
501	ALEXANDRIA	43	24	1,2,1314,1316,2706,2707,4018,4019,6240,6241,6243,6245,8493,9018,9019,10316,10318,11194,11195,11196,11197,12002,12003,12004
502	ALEXANDRIA	50	26	3,4,5,1315,1317,1319,2708,2709,2710,4020,4021,6244,6246,6248,8494,9020,9021,9022,10317,10319,10321,11198,11199,11200,11201,12005
503	ALEXANDRIA	57	23	6,7,1318,1320,1322,2711,2712,4022,4023,6247,6249,6251,8495,9023,9024,10320,10322,10324,11202,11203,11204,11205,12006
504	ALEXANDRIA	64	35	8,9,1321,1323,1325,2713,2714,4024,4025,4826,4827,5519,5520,6250,6252,6254,7849,7850,8496,9025,9026,10323,10325,10327,11206,11207,11208,11209,12007,12009,12010,12826,12827,13431,13432
505	ALEXANDRIA	71	55	10,11,1324,1326,1328,2099,2715,2716,3389,4026,4027,4828,4829,4830,4831,4832,5521,5522,5523,5524,5525,6253,6255,6257,7235,7851,7852,7853,7854,7855,8497,9027,9028,9698,10326,10328,10330,11210,11211,11212,11213,12008,12011,12012,12013,12015,12828,12829,12830,12831,12832,13433,13434,13435,13436
506	ALEXANDRIA	78	68	12,13,1327,1329,1331,2100,2101,2102,2103,2717,2718,3390,3391,3392,3393,4028,4029,4833,4834,4835,4836,4837,5526,5527,5528,5529,5530,6256,6258,6260,7236,7237,7238,7239,7856,7857,7858,7859,7860,8498,9029,9030,9699,9700,9701,9702,10329,10331,10333,11214,11215,11216,11217,12014,12016,12017,12018,12020,12833,12834,12835,12836,12837,13437,13438,13439,13440,13441
507	ALEXANDRIA	85	38	14,15,1330,1332,1334,2104,2719,2720,3394,4030,4031,4838,4839,5531,5532,6259,6261,6263,7240,7861,7862,8499,9031,9032,9703,10332,10334,10336,11218,11219,11220,11221,12019,12022,12838,12839,13442,13443
508	ALEXANDRIA	92	38	16,17,1333,1335,1337,2105,2721,2722,3395,4032,4033,4840,4841,5533,5534,6262,6264,6266,7241,7863,7864,8500,9033,9034,9704,10335,10337,10339,11222,11223,11224,11225,12021,12024,12840,12841,13444,13445
509	ALEXANDRIA	99	38	18,19,1336,1338,1340,2106,2723,2724,3396,4034,4035,4842,4843,5535,5536,6265,6267,6269,7242,7865,7866,8501,9035,9036,9705,10338,10340,10342,11226,11227,11228,11229,12023,12026,12842,12843,13446,13447
510	ALEXANDRIA	106	38	20,21,1339,1341,1343,2107,2725,2726,3397,4036,4037,4844,4845,5537,5538,6268,6270,6272,7243,7867,7868,8502,9037,9038,9706,10341,10343,10345,11230,11231,11232,11233,12025,12028,12844,12845,13448,13449
511	ALEXANDRIA	113	38	22,23,1342,1344,1346,2108,2727,2728,3398,4038,4039,4846,4847,5539,5540,6271,6273,6275,7244,7869,7870,8503,9039,9040,9707,10344,10346,10348,11234,11235,11236,11237,12027,12030,12846,12847,13450,13451
512	ALEXANDRIA	120	38	24,25,1345,1347,1349,2109,2729,2730,3399,4040,4041,4848,4849,5541,5542,6274,6276,6278,7245,7871,7872,8504,9041,9042,9708,10347,10349,10351,11238,11239,11240,11241,12029,12032,12848,12849,13452,13453
513	ALEXANDRIA	127	38	26,27,1348,1350,1352,2110,2731,2732,3400,4042,4043,4850,4851,5543,5544,6277,6279,6281,7246,7873,7874,8505,9043,9044,9709,10350,10352,10354,11242,11243,11244,11245,12031,12034,12850,12851,13454,13455
514	ALEXANDRIA	134	38	28,29,1351,1353,1355,2111,2733,2734,3401,4044,4045,4852,4853,5545,5546,6280,6282,6284,7247,7875,7876,8506,9045,9046,9710,10353,10355,10357,11246,11247,11248,11249,12033,12036,12852,12853,13456,13457
515	ALEXANDRIA	141	38	30,31,1354,1356,1358,2112,2735,2736,3402,4046,4047,4854,4855,5547,5548,6283,6285,6287,7248,7877,7878,8507,9047,9048,9711,10356,10358,10360,11250,11251,11252,11253,12035,12038,12854,12855,13458,13459
516	ALEXANDRIA	148	38	32,33,1357,1359,1361,2113,2737,2738,3403,4048,4049,4856,4857,5549,5550,6286,6288,6290,7249,7879,7880,8508,9049,9050,9712,10359,10361,10363,11254,11255,11256,11257,12037,12040,12856,12857,13460,13461
517	ALEXANDRIA	155	38	34,35,1360,1362,1363,2114,2739,2740,3404,4050,4051,4858,4859,5551,5552,6289,6291,6292,7250,7881,7882,8509,9051,9052,9713,10362,10364,10365,11258,11259,11260,11261,12039,12041,12858,12859,13462,13463
518	ALEXANDRIA	162	0	0
519	ALEXANDRIA	169	0	0
520	ALEXANDRIA	176	0	0
521	ALEXANDRIA	1	0	0
522	ALEXANDRIA	8	0	0
523	ALEXANDRIA	15	0	0
524	ALEXANDRIA	22	0	0
525	ALEXANDRIA	29	6	1312,4015,6238,8491,10314,11191
526	ALEXANDRIA	36	9	1313,4016,4017,6239,6242,8492,10315,11192,11193
527	ALEXANDRIA	43	24	1,2,1314,1316,2706,2707,4018,4019,6240,6241,6243,6245,8493,9018,9019,10316,10318,11194,11195,11196,11197,12002,12003,12004
528	ALEXANDRIA	50	26	3,4,5,1315,1317,1319,2708,2709,2710,4020,4021,6244,6246,6248,8494,9020,9021,9022,10317,10319,10321,11198,11199,11200,11201,12005
529	ALEXANDRIA	57	23	6,7,1318,1320,1322,2711,2712,4022,4023,6247,6249,6251,8495,9023,9024,10320,10322,10324,11202,11203,11204,11205,12006
530	ALEXANDRIA	64	35	8,9,1321,1323,1325,2713,2714,4024,4025,4826,4827,5519,5520,6250,6252,6254,7849,7850,8496,9025,9026,10323,10325,10327,11206,11207,11208,11209,12007,12009,12010,12826,12827,13431,13432
531	ALEXANDRIA	71	55	10,11,1324,1326,1328,2099,2715,2716,3389,4026,4027,4828,4829,4830,4831,4832,5521,5522,5523,5524,5525,6253,6255,6257,7235,7851,7852,7853,7854,7855,8497,9027,9028,9698,10326,10328,10330,11210,11211,11212,11213,12008,12011,12012,12013,12015,12828,12829,12830,12831,12832,13433,13434,13435,13436
532	ALEXANDRIA	78	68	12,13,1327,1329,1331,2100,2101,2102,2103,2717,2718,3390,3391,3392,3393,4028,4029,4833,4834,4835,4836,4837,5526,5527,5528,5529,5530,6256,6258,6260,7236,7237,7238,7239,7856,7857,7858,7859,7860,8498,9029,9030,9699,9700,9701,9702,10329,10331,10333,11214,11215,11216,11217,12014,12016,12017,12018,12020,12833,12834,12835,12836,12837,13437,13438,13439,13440,13441
533	ALEXANDRIA	85	38	14,15,1330,1332,1334,2104,2719,2720,3394,4030,4031,4838,4839,5531,5532,6259,6261,6263,7240,7861,7862,8499,9031,9032,9703,10332,10334,10336,11218,11219,11220,11221,12019,12022,12838,12839,13442,13443
534	ALEXANDRIA	92	38	16,17,1333,1335,1337,2105,2721,2722,3395,4032,4033,4840,4841,5533,5534,6262,6264,6266,7241,7863,7864,8500,9033,9034,9704,10335,10337,10339,11222,11223,11224,11225,12021,12024,12840,12841,13444,13445
535	ALEXANDRIA	99	38	18,19,1336,1338,1340,2106,2723,2724,3396,4034,4035,4842,4843,5535,5536,6265,6267,6269,7242,7865,7866,8501,9035,9036,9705,10338,10340,10342,11226,11227,11228,11229,12023,12026,12842,12843,13446,13447
536	ALEXANDRIA	106	38	20,21,1339,1341,1343,2107,2725,2726,3397,4036,4037,4844,4845,5537,5538,6268,6270,6272,7243,7867,7868,8502,9037,9038,9706,10341,10343,10345,11230,11231,11232,11233,12025,12028,12844,12845,13448,13449
537	ALEXANDRIA	113	38	22,23,1342,1344,1346,2108,2727,2728,3398,4038,4039,4846,4847,5539,5540,6271,6273,6275,7244,7869,7870,8503,9039,9040,9707,10344,10346,10348,11234,11235,11236,11237,12027,12030,12846,12847,13450,13451
538	ALEXANDRIA	120	38	24,25,1345,1347,1349,2109,2729,2730,3399,4040,4041,4848,4849,5541,5542,6274,6276,6278,7245,7871,7872,8504,9041,9042,9708,10347,10349,10351,11238,11239,11240,11241,12029,12032,12848,12849,13452,13453
539	ALEXANDRIA	127	38	26,27,1348,1350,1352,2110,2731,2732,3400,4042,4043,4850,4851,5543,5544,6277,6279,6281,7246,7873,7874,8505,9043,9044,9709,10350,10352,10354,11242,11243,11244,11245,12031,12034,12850,12851,13454,13455
540	ALEXANDRIA	134	38	28,29,1351,1353,1355,2111,2733,2734,3401,4044,4045,4852,4853,5545,5546,6280,6282,6284,7247,7875,7876,8506,9045,9046,9710,10353,10355,10357,11246,11247,11248,11249,12033,12036,12852,12853,13456,13457
541	ALEXANDRIA	141	38	30,31,1354,1356,1358,2112,2735,2736,3402,4046,4047,4854,4855,5547,5548,6283,6285,6287,7248,7877,7878,8507,9047,9048,9711,10356,10358,10360,11250,11251,11252,11253,12035,12038,12854,12855,13458,13459
542	ALEXANDRIA	148	38	32,33,1357,1359,1361,2113,2737,2738,3403,4048,4049,4856,4857,5549,5550,6286,6288,6290,7249,7879,7880,8508,9049,9050,9712,10359,10361,10363,11254,11255,11256,11257,12037,12040,12856,12857,13460,13461
543	ALEXANDRIA	155	38	34,35,1360,1362,1363,2114,2739,2740,3404,4050,4051,4858,4859,5551,5552,6289,6291,6292,7250,7881,7882,8509,9051,9052,9713,10362,10364,10365,11258,11259,11260,11261,12039,12041,12858,12859,13462,13463
544	ALEXANDRIA	162	0	0
545	ALEXANDRIA	169	0	0
546	ALEXANDRIA	176	0	0
547	ALEXANDRIA	1	0	0
548	ALEXANDRIA	8	0	0
549	ALEXANDRIA	15	0	0
550	ALEXANDRIA	22	0	0
551	ALEXANDRIA	29	6	1312,4015,6238,8491,10314,11191
552	ALEXANDRIA	36	9	1313,4016,4017,6239,6242,8492,10315,11192,11193
553	ALEXANDRIA	43	24	1,2,1314,1316,2706,2707,4018,4019,6240,6241,6243,6245,8493,9018,9019,10316,10318,11194,11195,11196,11197,12002,12003,12004
554	ALEXANDRIA	50	26	3,4,5,1315,1317,1319,2708,2709,2710,4020,4021,6244,6246,6248,8494,9020,9021,9022,10317,10319,10321,11198,11199,11200,11201,12005
555	ALEXANDRIA	57	23	6,7,1318,1320,1322,2711,2712,4022,4023,6247,6249,6251,8495,9023,9024,10320,10322,10324,11202,11203,11204,11205,12006
556	ALEXANDRIA	64	35	8,9,1321,1323,1325,2713,2714,4024,4025,4826,4827,5519,5520,6250,6252,6254,7849,7850,8496,9025,9026,10323,10325,10327,11206,11207,11208,11209,12007,12009,12010,12826,12827,13431,13432
557	ALEXANDRIA	71	55	10,11,1324,1326,1328,2099,2715,2716,3389,4026,4027,4828,4829,4830,4831,4832,5521,5522,5523,5524,5525,6253,6255,6257,7235,7851,7852,7853,7854,7855,8497,9027,9028,9698,10326,10328,10330,11210,11211,11212,11213,12008,12011,12012,12013,12015,12828,12829,12830,12831,12832,13433,13434,13435,13436
558	ALEXANDRIA	78	68	12,13,1327,1329,1331,2100,2101,2102,2103,2717,2718,3390,3391,3392,3393,4028,4029,4833,4834,4835,4836,4837,5526,5527,5528,5529,5530,6256,6258,6260,7236,7237,7238,7239,7856,7857,7858,7859,7860,8498,9029,9030,9699,9700,9701,9702,10329,10331,10333,11214,11215,11216,11217,12014,12016,12017,12018,12020,12833,12834,12835,12836,12837,13437,13438,13439,13440,13441
559	ALEXANDRIA	85	38	14,15,1330,1332,1334,2104,2719,2720,3394,4030,4031,4838,4839,5531,5532,6259,6261,6263,7240,7861,7862,8499,9031,9032,9703,10332,10334,10336,11218,11219,11220,11221,12019,12022,12838,12839,13442,13443
560	ALEXANDRIA	92	38	16,17,1333,1335,1337,2105,2721,2722,3395,4032,4033,4840,4841,5533,5534,6262,6264,6266,7241,7863,7864,8500,9033,9034,9704,10335,10337,10339,11222,11223,11224,11225,12021,12024,12840,12841,13444,13445
561	ALEXANDRIA	99	38	18,19,1336,1338,1340,2106,2723,2724,3396,4034,4035,4842,4843,5535,5536,6265,6267,6269,7242,7865,7866,8501,9035,9036,9705,10338,10340,10342,11226,11227,11228,11229,12023,12026,12842,12843,13446,13447
562	ALEXANDRIA	106	38	20,21,1339,1341,1343,2107,2725,2726,3397,4036,4037,4844,4845,5537,5538,6268,6270,6272,7243,7867,7868,8502,9037,9038,9706,10341,10343,10345,11230,11231,11232,11233,12025,12028,12844,12845,13448,13449
563	ALEXANDRIA	113	38	22,23,1342,1344,1346,2108,2727,2728,3398,4038,4039,4846,4847,5539,5540,6271,6273,6275,7244,7869,7870,8503,9039,9040,9707,10344,10346,10348,11234,11235,11236,11237,12027,12030,12846,12847,13450,13451
564	ALEXANDRIA	120	38	24,25,1345,1347,1349,2109,2729,2730,3399,4040,4041,4848,4849,5541,5542,6274,6276,6278,7245,7871,7872,8504,9041,9042,9708,10347,10349,10351,11238,11239,11240,11241,12029,12032,12848,12849,13452,13453
565	ALEXANDRIA	127	38	26,27,1348,1350,1352,2110,2731,2732,3400,4042,4043,4850,4851,5543,5544,6277,6279,6281,7246,7873,7874,8505,9043,9044,9709,10350,10352,10354,11242,11243,11244,11245,12031,12034,12850,12851,13454,13455
566	ALEXANDRIA	134	38	28,29,1351,1353,1355,2111,2733,2734,3401,4044,4045,4852,4853,5545,5546,6280,6282,6284,7247,7875,7876,8506,9045,9046,9710,10353,10355,10357,11246,11247,11248,11249,12033,12036,12852,12853,13456,13457
567	ALEXANDRIA	141	38	30,31,1354,1356,1358,2112,2735,2736,3402,4046,4047,4854,4855,5547,5548,6283,6285,6287,7248,7877,7878,8507,9047,9048,9711,10356,10358,10360,11250,11251,11252,11253,12035,12038,12854,12855,13458,13459
568	ALEXANDRIA	148	38	32,33,1357,1359,1361,2113,2737,2738,3403,4048,4049,4856,4857,5549,5550,6286,6288,6290,7249,7879,7880,8508,9049,9050,9712,10359,10361,10363,11254,11255,11256,11257,12037,12040,12856,12857,13460,13461
569	ALEXANDRIA	155	38	34,35,1360,1362,1363,2114,2739,2740,3404,4050,4051,4858,4859,5551,5552,6289,6291,6292,7250,7881,7882,8509,9051,9052,9713,10362,10364,10365,11258,11259,11260,11261,12039,12041,12858,12859,13462,13463
570	ALEXANDRIA	162	0	0
571	ALEXANDRIA	169	0	0
572	ALEXANDRIA	176	0	0
573	ALEXANDRIA	1	0	0
574	ALEXANDRIA	8	0	0
575	ALEXANDRIA	15	0	0
576	ALEXANDRIA	22	0	0
577	ALEXANDRIA	29	6	1312,4015,6238,8491,10314,11191
578	ALEXANDRIA	36	9	1313,4016,4017,6239,6242,8492,10315,11192,11193
579	ALEXANDRIA	43	24	1,2,1314,1316,2706,2707,4018,4019,6240,6241,6243,6245,8493,9018,9019,10316,10318,11194,11195,11196,11197,12002,12003,12004
580	ALEXANDRIA	50	26	3,4,5,1315,1317,1319,2708,2709,2710,4020,4021,6244,6246,6248,8494,9020,9021,9022,10317,10319,10321,11198,11199,11200,11201,12005
581	ALEXANDRIA	57	23	6,7,1318,1320,1322,2711,2712,4022,4023,6247,6249,6251,8495,9023,9024,10320,10322,10324,11202,11203,11204,11205,12006
582	ALEXANDRIA	64	35	8,9,1321,1323,1325,2713,2714,4024,4025,4826,4827,5519,5520,6250,6252,6254,7849,7850,8496,9025,9026,10323,10325,10327,11206,11207,11208,11209,12007,12009,12010,12826,12827,13431,13432
583	ALEXANDRIA	71	55	10,11,1324,1326,1328,2099,2715,2716,3389,4026,4027,4828,4829,4830,4831,4832,5521,5522,5523,5524,5525,6253,6255,6257,7235,7851,7852,7853,7854,7855,8497,9027,9028,9698,10326,10328,10330,11210,11211,11212,11213,12008,12011,12012,12013,12015,12828,12829,12830,12831,12832,13433,13434,13435,13436
584	ALEXANDRIA	78	68	12,13,1327,1329,1331,2100,2101,2102,2103,2717,2718,3390,3391,3392,3393,4028,4029,4833,4834,4835,4836,4837,5526,5527,5528,5529,5530,6256,6258,6260,7236,7237,7238,7239,7856,7857,7858,7859,7860,8498,9029,9030,9699,9700,9701,9702,10329,10331,10333,11214,11215,11216,11217,12014,12016,12017,12018,12020,12833,12834,12835,12836,12837,13437,13438,13439,13440,13441
585	ALEXANDRIA	85	38	14,15,1330,1332,1334,2104,2719,2720,3394,4030,4031,4838,4839,5531,5532,6259,6261,6263,7240,7861,7862,8499,9031,9032,9703,10332,10334,10336,11218,11219,11220,11221,12019,12022,12838,12839,13442,13443
586	ALEXANDRIA	92	38	16,17,1333,1335,1337,2105,2721,2722,3395,4032,4033,4840,4841,5533,5534,6262,6264,6266,7241,7863,7864,8500,9033,9034,9704,10335,10337,10339,11222,11223,11224,11225,12021,12024,12840,12841,13444,13445
587	ALEXANDRIA	99	38	18,19,1336,1338,1340,2106,2723,2724,3396,4034,4035,4842,4843,5535,5536,6265,6267,6269,7242,7865,7866,8501,9035,9036,9705,10338,10340,10342,11226,11227,11228,11229,12023,12026,12842,12843,13446,13447
588	ALEXANDRIA	106	38	20,21,1339,1341,1343,2107,2725,2726,3397,4036,4037,4844,4845,5537,5538,6268,6270,6272,7243,7867,7868,8502,9037,9038,9706,10341,10343,10345,11230,11231,11232,11233,12025,12028,12844,12845,13448,13449
589	ALEXANDRIA	113	38	22,23,1342,1344,1346,2108,2727,2728,3398,4038,4039,4846,4847,5539,5540,6271,6273,6275,7244,7869,7870,8503,9039,9040,9707,10344,10346,10348,11234,11235,11236,11237,12027,12030,12846,12847,13450,13451
590	ALEXANDRIA	120	38	24,25,1345,1347,1349,2109,2729,2730,3399,4040,4041,4848,4849,5541,5542,6274,6276,6278,7245,7871,7872,8504,9041,9042,9708,10347,10349,10351,11238,11239,11240,11241,12029,12032,12848,12849,13452,13453
591	ALEXANDRIA	127	38	26,27,1348,1350,1352,2110,2731,2732,3400,4042,4043,4850,4851,5543,5544,6277,6279,6281,7246,7873,7874,8505,9043,9044,9709,10350,10352,10354,11242,11243,11244,11245,12031,12034,12850,12851,13454,13455
592	ALEXANDRIA	134	38	28,29,1351,1353,1355,2111,2733,2734,3401,4044,4045,4852,4853,5545,5546,6280,6282,6284,7247,7875,7876,8506,9045,9046,9710,10353,10355,10357,11246,11247,11248,11249,12033,12036,12852,12853,13456,13457
593	ALEXANDRIA	141	38	30,31,1354,1356,1358,2112,2735,2736,3402,4046,4047,4854,4855,5547,5548,6283,6285,6287,7248,7877,7878,8507,9047,9048,9711,10356,10358,10360,11250,11251,11252,11253,12035,12038,12854,12855,13458,13459
594	ALEXANDRIA	148	38	32,33,1357,1359,1361,2113,2737,2738,3403,4048,4049,4856,4857,5549,5550,6286,6288,6290,7249,7879,7880,8508,9049,9050,9712,10359,10361,10363,11254,11255,11256,11257,12037,12040,12856,12857,13460,13461
595	ALEXANDRIA	155	38	34,35,1360,1362,1363,2114,2739,2740,3404,4050,4051,4858,4859,5551,5552,6289,6291,6292,7250,7881,7882,8509,9051,9052,9713,10362,10364,10365,11258,11259,11260,11261,12039,12041,12858,12859,13462,13463
596	ALEXANDRIA	162	0	0
597	ALEXANDRIA	169	0	0
598	ALEXANDRIA	176	0	0
599	ALEXANDRIA	1	0	0
600	ALEXANDRIA	8	0	0
601	ALEXANDRIA	15	0	0
602	ALEXANDRIA	22	0	0
603	ALEXANDRIA	29	6	1312,4015,6238,8491,10314,11191
604	ALEXANDRIA	36	9	1313,4016,4017,6239,6242,8492,10315,11192,11193
605	ALEXANDRIA	43	24	1,2,1314,1316,2706,2707,4018,4019,6240,6241,6243,6245,8493,9018,9019,10316,10318,11194,11195,11196,11197,12002,12003,12004
606	ALEXANDRIA	50	26	3,4,5,1315,1317,1319,2708,2709,2710,4020,4021,6244,6246,6248,8494,9020,9021,9022,10317,10319,10321,11198,11199,11200,11201,12005
607	ALEXANDRIA	57	23	6,7,1318,1320,1322,2711,2712,4022,4023,6247,6249,6251,8495,9023,9024,10320,10322,10324,11202,11203,11204,11205,12006
608	ALEXANDRIA	64	35	8,9,1321,1323,1325,2713,2714,4024,4025,4826,4827,5519,5520,6250,6252,6254,7849,7850,8496,9025,9026,10323,10325,10327,11206,11207,11208,11209,12007,12009,12010,12826,12827,13431,13432
609	ALEXANDRIA	71	55	10,11,1324,1326,1328,2099,2715,2716,3389,4026,4027,4828,4829,4830,4831,4832,5521,5522,5523,5524,5525,6253,6255,6257,7235,7851,7852,7853,7854,7855,8497,9027,9028,9698,10326,10328,10330,11210,11211,11212,11213,12008,12011,12012,12013,12015,12828,12829,12830,12831,12832,13433,13434,13435,13436
610	ALEXANDRIA	78	68	12,13,1327,1329,1331,2100,2101,2102,2103,2717,2718,3390,3391,3392,3393,4028,4029,4833,4834,4835,4836,4837,5526,5527,5528,5529,5530,6256,6258,6260,7236,7237,7238,7239,7856,7857,7858,7859,7860,8498,9029,9030,9699,9700,9701,9702,10329,10331,10333,11214,11215,11216,11217,12014,12016,12017,12018,12020,12833,12834,12835,12836,12837,13437,13438,13439,13440,13441
611	ALEXANDRIA	85	38	14,15,1330,1332,1334,2104,2719,2720,3394,4030,4031,4838,4839,5531,5532,6259,6261,6263,7240,7861,7862,8499,9031,9032,9703,10332,10334,10336,11218,11219,11220,11221,12019,12022,12838,12839,13442,13443
612	ALEXANDRIA	92	38	16,17,1333,1335,1337,2105,2721,2722,3395,4032,4033,4840,4841,5533,5534,6262,6264,6266,7241,7863,7864,8500,9033,9034,9704,10335,10337,10339,11222,11223,11224,11225,12021,12024,12840,12841,13444,13445
613	ALEXANDRIA	99	38	18,19,1336,1338,1340,2106,2723,2724,3396,4034,4035,4842,4843,5535,5536,6265,6267,6269,7242,7865,7866,8501,9035,9036,9705,10338,10340,10342,11226,11227,11228,11229,12023,12026,12842,12843,13446,13447
614	ALEXANDRIA	106	38	20,21,1339,1341,1343,2107,2725,2726,3397,4036,4037,4844,4845,5537,5538,6268,6270,6272,7243,7867,7868,8502,9037,9038,9706,10341,10343,10345,11230,11231,11232,11233,12025,12028,12844,12845,13448,13449
615	ALEXANDRIA	113	38	22,23,1342,1344,1346,2108,2727,2728,3398,4038,4039,4846,4847,5539,5540,6271,6273,6275,7244,7869,7870,8503,9039,9040,9707,10344,10346,10348,11234,11235,11236,11237,12027,12030,12846,12847,13450,13451
616	ALEXANDRIA	120	38	24,25,1345,1347,1349,2109,2729,2730,3399,4040,4041,4848,4849,5541,5542,6274,6276,6278,7245,7871,7872,8504,9041,9042,9708,10347,10349,10351,11238,11239,11240,11241,12029,12032,12848,12849,13452,13453
617	ALEXANDRIA	127	38	26,27,1348,1350,1352,2110,2731,2732,3400,4042,4043,4850,4851,5543,5544,6277,6279,6281,7246,7873,7874,8505,9043,9044,9709,10350,10352,10354,11242,11243,11244,11245,12031,12034,12850,12851,13454,13455
618	ALEXANDRIA	134	38	28,29,1351,1353,1355,2111,2733,2734,3401,4044,4045,4852,4853,5545,5546,6280,6282,6284,7247,7875,7876,8506,9045,9046,9710,10353,10355,10357,11246,11247,11248,11249,12033,12036,12852,12853,13456,13457
