TravelingArc_ID	Route	Origin_node_ID	Origin_Call	Origin_Port	Round_Trip	OriginTime	TravelingTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
532	5	548	5	B4	16	125	4	549	6	B5	129
533	5	549	6	B5	16	129	19	550	7	A6	148
534	5	551	2	A5	17	116	3	552	3	A2	119
535	5	552	3	A2	17	119	2	553	4	A1	121
536	5	553	4	A1	17	121	11	554	5	B4	132
537	5	554	5	B4	17	132	4	555	6	B5	136
538	5	555	6	B5	17	136	19	556	7	A6	155
539	5	557	2	A5	18	123	3	558	3	A2	126
540	5	558	3	A2	18	126	2	559	4	A1	128
541	5	559	4	A1	18	128	11	560	5	B4	139
542	5	560	5	B4	18	139	4	561	6	B5	143
543	5	561	6	B5	18	143	19	562	7	A6	162
544	5	563	2	A5	19	130	3	564	3	A2	133
545	5	564	3	A2	19	133	2	565	4	A1	135
546	5	565	4	A1	19	135	11	566	5	B4	146
547	5	566	5	B4	19	146	4	567	6	B5	150
548	5	567	6	B5	19	150	19	568	7	A6	169
549	5	569	2	A5	20	137	3	570	3	A2	140
550	5	570	3	A2	20	140	2	571	4	A1	142
551	5	571	4	A1	20	142	11	572	5	B4	153
552	5	572	5	B4	20	153	4	573	6	B5	157
553	5	573	6	B5	20	157	19	574	7	A6	176
554	6	575	1	A3	1	5	1	576	2	A1	6
555	6	576	2	A1	1	6	4	577	3	A2	10
556	6	577	3	A2	1	10	3	578	4	A10	13
557	6	578	4	A10	1	13	6	579	5	A3	19
558	6	579	5	A3	1	19	1	585	2	A1	20
559	6	580	1	A3	2	12	1	581	2	A1	13
560	6	581	2	A1	2	13	4	582	3	A2	17
561	6	582	3	A2	2	17	3	583	4	A10	20
562	6	583	4	A10	2	20	6	584	5	A3	26
563	6	584	5	A3	2	26	1	589	2	A1	27
564	6	585	2	A1	3	20	4	586	3	A2	24
565	6	586	3	A2	3	24	3	587	4	A10	27
566	6	587	4	A10	3	27	6	588	5	A3	33
567	6	588	5	A3	3	33	1	593	2	A1	34
568	6	589	2	A1	4	27	4	590	3	A2	31
569	6	590	3	A2	4	31	3	591	4	A10	34
570	6	591	4	A10	4	34	6	592	5	A3	40
571	6	592	5	A3	4	40	1	597	2	A1	41
572	6	593	2	A1	5	34	4	594	3	A2	38
573	6	594	3	A2	5	38	3	595	4	A10	41
574	6	595	4	A10	5	41	6	596	5	A3	47
575	6	596	5	A3	5	47	1	601	2	A1	48
576	6	597	2	A1	6	41	4	598	3	A2	45
577	6	598	3	A2	6	45	3	599	4	A10	48
578	6	599	4	A10	6	48	6	600	5	A3	54
579	6	600	5	A3	6	54	1	605	2	A1	55
580	6	601	2	A1	7	48	4	602	3	A2	52
581	6	602	3	A2	7	52	3	603	4	A10	55
582	6	603	4	A10	7	55	6	604	5	A3	61
583	6	604	5	A3	7	61	1	609	2	A1	62
584	6	605	2	A1	8	55	4	606	3	A2	59
585	6	606	3	A2	8	59	3	607	4	A10	62
586	6	607	4	A10	8	62	6	608	5	A3	68
587	6	608	5	A3	8	68	1	613	2	A1	69
588	6	609	2	A1	9	62	4	610	3	A2	66
589	6	610	3	A2	9	66	3	611	4	A10	69
590	6	611	4	A10	9	69	6	612	5	A3	75
591	6	612	5	A3	9	75	1	617	2	A1	76
592	6	613	2	A1	10	69	4	614	3	A2	73
593	6	614	3	A2	10	73	3	615	4	A10	76
594	6	615	4	A10	10	76	6	616	5	A3	82
595	6	616	5	A3	10	82	1	621	2	A1	83
596	6	617	2	A1	11	76	4	618	3	A2	80
597	6	618	3	A2	11	80	3	619	4	A10	83
598	6	619	4	A10	11	83	6	620	5	A3	89
599	6	620	5	A3	11	89	1	625	2	A1	90
600	6	621	2	A1	12	83	4	622	3	A2	87
601	6	622	3	A2	12	87	3	623	4	A10	90
602	6	623	4	A10	12	90	6	624	5	A3	96
603	6	624	5	A3	12	96	1	629	2	A1	97
604	6	625	2	A1	13	90	4	626	3	A2	94
605	6	626	3	A2	13	94	3	627	4	A10	97
606	6	627	4	A10	13	97	6	628	5	A3	103
607	6	628	5	A3	13	103	1	633	2	A1	104
608	6	629	2	A1	14	97	4	630	3	A2	101
609	6	630	3	A2	14	101	3	631	4	A10	104
610	6	631	4	A10	14	104	6	632	5	A3	110
611	6	632	5	A3	14	110	1	637	2	A1	111
612	6	633	2	A1	15	104	4	634	3	A2	108
613	6	634	3	A2	15	108	3	635	4	A10	111
614	6	635	4	A10	15	111	6	636	5	A3	117
615	6	636	5	A3	15	117	1	641	2	A1	118
616	6	637	2	A1	16	111	4	638	3	A2	115
617	6	638	3	A2	16	115	3	639	4	A10	118
618	6	639	4	A10	16	118	6	640	5	A3	124
619	6	640	5	A3	16	124	1	645	2	A1	125
620	6	641	2	A1	17	118	4	642	3	A2	122
621	6	642	3	A2	17	122	3	643	4	A10	125
622	6	643	4	A10	17	125	6	644	5	A3	131
623	6	644	5	A3	17	131	1	649	2	A1	132
624	6	645	2	A1	18	125	4	646	3	A2	129
625	6	646	3	A2	18	129	3	647	4	A10	132
626	6	647	4	A10	18	132	6	648	5	A3	138
627	6	648	5	A3	18	138	1	653	2	A1	139
628	6	649	2	A1	19	132	4	650	3	A2	136
629	6	650	3	A2	19	136	3	651	4	A10	139
630	6	651	4	A10	19	139	6	652	5	A3	145
631	6	652	5	A3	19	145	1	657	2	A1	146
632	6	653	2	A1	20	139	4	654	3	A2	143
633	6	654	3	A2	20	143	3	655	4	A10	146
634	6	655	4	A10	20	146	6	656	5	A3	152
635	6	656	5	A3	20	152	1	661	2	A1	153
636	6	657	2	A1	21	146	4	658	3	A2	150
637	6	658	3	A2	21	150	3	659	4	A10	153
638	6	659	4	A10	21	153	6	660	5	A3	159
639	6	660	5	A3	21	159	1	665	2	A1	160
640	6	661	2	A1	22	153	4	662	3	A2	157
641	6	662	3	A2	22	157	3	663	4	A10	160
642	6	663	4	A10	22	160	6	664	5	A3	166
643	6	664	5	A3	22	166	1	669	2	A1	167
644	6	665	2	A1	23	160	4	666	3	A2	164
645	6	666	3	A2	23	164	3	667	4	A10	167
646	6	667	4	A10	23	167	6	668	5	A3	173
647	6	669	2	A1	24	167	4	670	3	A2	171
648	6	670	3	A2	24	171	3	671	4	A10	174
649	7	672	1	A7	1	3	1	673	2	A4	4
650	7	673	2	A4	1	4	2	674	3	A6	6
651	7	674	3	A6	1	6	1	675	4	A5	7
652	7	675	4	A5	1	7	15	676	5	B2	22
653	7	676	5	B2	1	22	5	677	6	B1	27
654	7	677	6	B1	1	27	18	678	7	A7	45
655	7	678	7	A7	1	45	1	714	2	A4	46
656	7	679	1	A7	2	10	1	680	2	A4	11
657	7	680	2	A4	2	11	2	681	3	A6	13
658	7	681	3	A6	2	13	1	682	4	A5	14
659	7	682	4	A5	2	14	15	683	5	B2	29
660	7	683	5	B2	2	29	5	684	6	B1	34
661	7	684	6	B1	2	34	18	685	7	A7	52
662	7	685	7	A7	2	52	1	720	2	A4	53
663	7	686	1	A7	3	17	1	687	2	A4	18
664	7	687	2	A4	3	18	2	688	3	A6	20
665	7	688	3	A6	3	20	1	689	4	A5	21
666	7	689	4	A5	3	21	15	690	5	B2	36
667	7	690	5	B2	3	36	5	691	6	B1	41
668	7	691	6	B1	3	41	18	692	7	A7	59
669	7	692	7	A7	3	59	1	726	2	A4	60
670	7	693	1	A7	4	24	1	694	2	A4	25
671	7	694	2	A4	4	25	2	695	3	A6	27
672	7	695	3	A6	4	27	1	696	4	A5	28
673	7	696	4	A5	4	28	15	697	5	B2	43
674	7	697	5	B2	4	43	5	698	6	B1	48
675	7	698	6	B1	4	48	18	699	7	A7	66
676	7	699	7	A7	4	66	1	732	2	A4	67
677	7	700	1	A7	5	31	1	701	2	A4	32
678	7	701	2	A4	5	32	2	702	3	A6	34
679	7	702	3	A6	5	34	1	703	4	A5	35
680	7	703	4	A5	5	35	15	704	5	B2	50
681	7	704	5	B2	5	50	5	705	6	B1	55
682	7	705	6	B1	5	55	18	706	7	A7	73
683	7	706	7	A7	5	73	1	738	2	A4	74
684	7	707	1	A7	6	38	1	708	2	A4	39
685	7	708	2	A4	6	39	2	709	3	A6	41
686	7	709	3	A6	6	41	1	710	4	A5	42
687	7	710	4	A5	6	42	15	711	5	B2	57
688	7	711	5	B2	6	57	5	712	6	B1	62
689	7	712	6	B1	6	62	18	713	7	A7	80
690	7	713	7	A7	6	80	1	744	2	A4	81
691	7	714	2	A4	7	46	2	715	3	A6	48
692	7	715	3	A6	7	48	1	716	4	A5	49
693	7	716	4	A5	7	49	15	717	5	B2	64
694	7	717	5	B2	7	64	5	718	6	B1	69
695	7	718	6	B1	7	69	18	719	7	A7	87
696	7	719	7	A7	7	87	1	750	2	A4	88
697	7	720	2	A4	8	53	2	721	3	A6	55
698	7	721	3	A6	8	55	1	722	4	A5	56
699	7	722	4	A5	8	56	15	723	5	B2	71
700	7	723	5	B2	8	71	5	724	6	B1	76
701	7	724	6	B1	8	76	18	725	7	A7	94
702	7	725	7	A7	8	94	1	756	2	A4	95
703	7	726	2	A4	9	60	2	727	3	A6	62
704	7	727	3	A6	9	62	1	728	4	A5	63
705	7	728	4	A5	9	63	15	729	5	B2	78
706	7	729	5	B2	9	78	5	730	6	B1	83
707	7	730	6	B1	9	83	18	731	7	A7	101
708	7	731	7	A7	9	101	1	762	2	A4	102
709	7	732	2	A4	10	67	2	733	3	A6	69
710	7	733	3	A6	10	69	1	734	4	A5	70
711	7	734	4	A5	10	70	15	735	5	B2	85
712	7	735	5	B2	10	85	5	736	6	B1	90
713	7	736	6	B1	10	90	18	737	7	A7	108
714	7	737	7	A7	10	108	1	768	2	A4	109
715	7	738	2	A4	11	74	2	739	3	A6	76
716	7	739	3	A6	11	76	1	740	4	A5	77
717	7	740	4	A5	11	77	15	741	5	B2	92
718	7	741	5	B2	11	92	5	742	6	B1	97
719	7	742	6	B1	11	97	18	743	7	A7	115
720	7	743	7	A7	11	115	1	774	2	A4	116
721	7	744	2	A4	12	81	2	745	3	A6	83
722	7	745	3	A6	12	83	1	746	4	A5	84
723	7	746	4	A5	12	84	15	747	5	B2	99
724	7	747	5	B2	12	99	5	748	6	B1	104
725	7	748	6	B1	12	104	18	749	7	A7	122
726	7	749	7	A7	12	122	1	780	2	A4	123
727	7	750	2	A4	13	88	2	751	3	A6	90
728	7	751	3	A6	13	90	1	752	4	A5	91
729	7	752	4	A5	13	91	15	753	5	B2	106
730	7	753	5	B2	13	106	5	754	6	B1	111
731	7	754	6	B1	13	111	18	755	7	A7	129
732	7	755	7	A7	13	129	1	786	2	A4	130
733	7	756	2	A4	14	95	2	757	3	A6	97
734	7	757	3	A6	14	97	1	758	4	A5	98
735	7	758	4	A5	14	98	15	759	5	B2	113
736	7	759	5	B2	14	113	5	760	6	B1	118
737	7	760	6	B1	14	118	18	761	7	A7	136
738	7	761	7	A7	14	136	1	792	2	A4	137
739	7	762	2	A4	15	102	2	763	3	A6	104
740	7	763	3	A6	15	104	1	764	4	A5	105
741	7	764	4	A5	15	105	15	765	5	B2	120
742	7	765	5	B2	15	120	5	766	6	B1	125
743	7	766	6	B1	15	125	18	767	7	A7	143
744	7	768	2	A4	16	109	2	769	3	A6	111
745	7	769	3	A6	16	111	1	770	4	A5	112
746	7	770	4	A5	16	112	15	771	5	B2	127
747	7	771	5	B2	16	127	5	772	6	B1	132
748	7	772	6	B1	16	132	18	773	7	A7	150
749	7	774	2	A4	17	116	2	775	3	A6	118
750	7	775	3	A6	17	118	1	776	4	A5	119
751	7	776	4	A5	17	119	15	777	5	B2	134
752	7	777	5	B2	17	134	5	778	6	B1	139
753	7	778	6	B1	17	139	18	779	7	A7	157
754	7	780	2	A4	18	123	2	781	3	A6	125
755	7	781	3	A6	18	125	1	782	4	A5	126
756	7	782	4	A5	18	126	15	783	5	B2	141
757	7	783	5	B2	18	141	5	784	6	B1	146
758	7	784	6	B1	18	146	18	785	7	A7	164
759	7	786	2	A4	19	130	2	787	3	A6	132
760	7	787	3	A6	19	132	1	788	4	A5	133
761	7	788	4	A5	19	133	15	789	5	B2	148
762	7	789	5	B2	19	148	5	790	6	B1	153
763	7	790	6	B1	19	153	18	791	7	A7	171
764	7	792	2	A4	20	137	2	793	3	A6	139
765	7	793	3	A6	20	139	1	794	4	A5	140
766	7	794	4	A5	20	140	15	795	5	B2	155
767	7	795	5	B2	20	155	5	796	6	B1	160
768	7	796	6	B1	20	160	18	797	7	A7	178
769	8	798	1	A4	1	7	1	799	2	A9	8
770	8	799	2	A9	1	8	1	800	3	A6	9
771	8	800	3	A6	1	9	12	801	4	C3	21
772	8	801	4	C3	1	21	4	802	5	C2	25
773	8	802	5	C2	1	25	5	803	6	C1	30
774	8	803	6	C1	1	30	12	804	7	A4	42
775	8	804	7	A4	1	42	1	833	2	A9	43
776	8	805	1	A4	2	14	1	806	2	A9	15
777	8	806	2	A9	2	15	1	807	3	A6	16
778	8	807	3	A6	2	16	12	808	4	C3	28
779	8	808	4	C3	2	28	4	809	5	C2	32
780	8	809	5	C2	2	32	5	810	6	C1	37
781	8	810	6	C1	2	37	12	811	7	A4	49
782	8	811	7	A4	2	49	1	839	2	A9	50
783	8	812	1	A4	3	21	1	813	2	A9	22
784	8	813	2	A9	3	22	1	814	3	A6	23
785	8	814	3	A6	3	23	12	815	4	C3	35
786	8	815	4	C3	3	35	4	816	5	C2	39
787	8	816	5	C2	3	39	5	817	6	C1	44
788	8	817	6	C1	3	44	12	818	7	A4	56
789	8	818	7	A4	3	56	1	845	2	A9	57
790	8	819	1	A4	4	28	1	820	2	A9	29
791	8	820	2	A9	4	29	1	821	3	A6	30
792	8	821	3	A6	4	30	12	822	4	C3	42
793	8	822	4	C3	4	42	4	823	5	C2	46
794	8	823	5	C2	4	46	5	824	6	C1	51
795	8	824	6	C1	4	51	12	825	7	A4	63
796	8	825	7	A4	4	63	1	851	2	A9	64
797	8	826	1	A4	5	35	1	827	2	A9	36
798	8	827	2	A9	5	36	1	828	3	A6	37
799	8	828	3	A6	5	37	12	829	4	C3	49
800	8	829	4	C3	5	49	4	830	5	C2	53
801	8	830	5	C2	5	53	5	831	6	C1	58
802	8	831	6	C1	5	58	12	832	7	A4	70
803	8	832	7	A4	5	70	1	857	2	A9	71
804	8	833	2	A9	6	43	1	834	3	A6	44
805	8	834	3	A6	6	44	12	835	4	C3	56
806	8	835	4	C3	6	56	4	836	5	C2	60
807	8	836	5	C2	6	60	5	837	6	C1	65
808	8	837	6	C1	6	65	12	838	7	A4	77
809	8	838	7	A4	6	77	1	863	2	A9	78
810	8	839	2	A9	7	50	1	840	3	A6	51
811	8	840	3	A6	7	51	12	841	4	C3	63
812	8	841	4	C3	7	63	4	842	5	C2	67
813	8	842	5	C2	7	67	5	843	6	C1	72
814	8	843	6	C1	7	72	12	844	7	A4	84
815	8	844	7	A4	7	84	1	869	2	A9	85
816	8	845	2	A9	8	57	1	846	3	A6	58
817	8	846	3	A6	8	58	12	847	4	C3	70
818	8	847	4	C3	8	70	4	848	5	C2	74
819	8	848	5	C2	8	74	5	849	6	C1	79
820	8	849	6	C1	8	79	12	850	7	A4	91
821	8	850	7	A4	8	91	1	875	2	A9	92
822	8	851	2	A9	9	64	1	852	3	A6	65
823	8	852	3	A6	9	65	12	853	4	C3	77
824	8	853	4	C3	9	77	4	854	5	C2	81
825	8	854	5	C2	9	81	5	855	6	C1	86
826	8	855	6	C1	9	86	12	856	7	A4	98
827	8	856	7	A4	9	98	1	881	2	A9	99
828	8	857	2	A9	10	71	1	858	3	A6	72
829	8	858	3	A6	10	72	12	859	4	C3	84
830	8	859	4	C3	10	84	4	860	5	C2	88
831	8	860	5	C2	10	88	5	861	6	C1	93
832	8	861	6	C1	10	93	12	862	7	A4	105
833	8	862	7	A4	10	105	1	887	2	A9	106
834	8	863	2	A9	11	78	1	864	3	A6	79
835	8	864	3	A6	11	79	12	865	4	C3	91
836	8	865	4	C3	11	91	4	866	5	C2	95
837	8	866	5	C2	11	95	5	867	6	C1	100
838	8	867	6	C1	11	100	12	868	7	A4	112
839	8	868	7	A4	11	112	1	893	2	A9	113
840	8	869	2	A9	12	85	1	870	3	A6	86
841	8	870	3	A6	12	86	12	871	4	C3	98
842	8	871	4	C3	12	98	4	872	5	C2	102
843	8	872	5	C2	12	102	5	873	6	C1	107
844	8	873	6	C1	12	107	12	874	7	A4	119
845	8	874	7	A4	12	119	1	899	2	A9	120
846	8	875	2	A9	13	92	1	876	3	A6	93
847	8	876	3	A6	13	93	12	877	4	C3	105
848	8	877	4	C3	13	105	4	878	5	C2	109
849	8	878	5	C2	13	109	5	879	6	C1	114
850	8	879	6	C1	13	114	12	880	7	A4	126
851	8	880	7	A4	13	126	1	905	2	A9	127
852	8	881	2	A9	14	99	1	882	3	A6	100
853	8	882	3	A6	14	100	12	883	4	C3	112
854	8	883	4	C3	14	112	4	884	5	C2	116
855	8	884	5	C2	14	116	5	885	6	C1	121
856	8	885	6	C1	14	121	12	886	7	A4	133
857	8	886	7	A4	14	133	1	911	2	A9	134
858	8	887	2	A9	15	106	1	888	3	A6	107
859	8	888	3	A6	15	107	12	889	4	C3	119
860	8	889	4	C3	15	119	4	890	5	C2	123
861	8	890	5	C2	15	123	5	891	6	C1	128
862	8	891	6	C1	15	128	12	892	7	A4	140
863	8	892	7	A4	15	140	1	917	2	A9	141
864	8	893	2	A9	16	113	1	894	3	A6	114
865	8	894	3	A6	16	114	12	895	4	C3	126
866	8	895	4	C3	16	126	4	896	5	C2	130
867	8	896	5	C2	16	130	5	897	6	C1	135
868	8	897	6	C1	16	135	12	898	7	A4	147
869	8	899	2	A9	17	120	1	900	3	A6	121
870	8	900	3	A6	17	121	12	901	4	C3	133
871	8	901	4	C3	17	133	4	902	5	C2	137
872	8	902	5	C2	17	137	5	903	6	C1	142
873	8	903	6	C1	17	142	12	904	7	A4	154
874	8	905	2	A9	18	127	1	906	3	A6	128
875	8	906	3	A6	18	128	12	907	4	C3	140
876	8	907	4	C3	18	140	4	908	5	C2	144
877	8	908	5	C2	18	144	5	909	6	C1	149
878	8	909	6	C1	18	149	12	910	7	A4	161
879	8	911	2	A9	19	134	1	912	3	A6	135
880	8	912	3	A6	19	135	12	913	4	C3	147
881	8	913	4	C3	19	147	4	914	5	C2	151
882	8	914	5	C2	19	151	5	915	6	C1	156
883	8	915	6	C1	19	156	12	916	7	A4	168
884	8	917	2	A9	20	141	1	918	3	A6	142
885	8	918	3	A6	20	142	12	919	4	C3	154
886	8	919	4	C3	20	154	4	920	5	C2	158
887	8	920	5	C2	20	158	5	921	6	C1	163
888	8	921	6	C1	20	163	12	922	7	A4	175
