--------------------------------------------------------
----------2022/8/5  21 :51 :23----------
Path ID	OriginPort	OriginTime	DestinationPort	DestinationTime	PathTime	TransshipPort	TransshipTime	PortPath_length	PortPath	Arcs_length	Arcs_ID
441	D	5	F	27	22	A,B	1,1	5	D,A,B,E,F	6	2,197,52,228,130,131
442	D	12	F	34	22	A,B	1,1	5	D,A,B,E,F	6	5,199,56,230,133,134
443	D	19	F	41	22	A,B	1,1	5	D,A,B,E,F	6	7,200,59,232,136,137
444	D	26	F	48	22	A,B	1,1	5	D,A,B,E,F	6	9,201,62,234,139,140
445	D	33	F	55	22	A,B	1,1	5	D,A,B,E,F	6	11,202,65,236,142,143
446	D	40	F	62	22	A,B	1,1	5	D,A,B,E,F	6	13,203,68,238,145,146
447	D	47	F	69	22	A,B	1,1	5	D,A,B,E,F	6	15,204,71,240,148,149
448	D	54	F	76	22	A,B	1,1	5	D,A,B,E,F	6	17,205,74,242,151,152
449	D	61	F	83	22	A,B	1,1	5	D,A,B,E,F	6	19,206,77,244,154,155
450	D	68	F	90	22	A,B	1,1	5	D,A,B,E,F	6	21,207,80,246,157,158
451	D	75	F	97	22	A,B	1,1	5	D,A,B,E,F	6	23,208,83,248,160,161
452	D	82	F	104	22	A,B	1,1	5	D,A,B,E,F	6	25,209,86,250,163,164
453	D	89	F	111	22	A,B	1,1	5	D,A,B,E,F	6	27,210,89,252,166,167
454	D	96	F	118	22	A,B	1,1	5	D,A,B,E,F	6	29,211,92,254,169,170
455	D	103	F	125	22	A,B	1,1	5	D,A,B,E,F	6	31,212,95,256,172,173
456	D	110	F	132	22	A,B	1,1	5	D,A,B,E,F	6	33,213,98,258,175,176
457	D	117	F	139	22	A,B	1,1	5	D,A,B,E,F	6	35,214,101,260,178,179
458	D	124	F	146	22	A,B	1,1	5	D,A,B,E,F	6	37,215,104,262,181,182
459	D	131	F	153	22	A,B	1,1	5	D,A,B,E,F	6	39,216,107,264,184,185
460	D	138	F	160	22	A,B	1,1	5	D,A,B,E,F	6	41,217,110,266,187,188
461	D	145	F	167	22	A,B	1,1	5	D,A,B,E,F	6	43,218,113,268,190,191
462	D	152	F	174	22	A,B	1,1	5	D,A,B,E,F	6	45,219,116,270,193,194
463	E	5	A	23	18	B	6	5	E,F,B,C,A	5	122,123,272,54,55
464	E	12	A	30	18	B	6	5	E,F,B,C,A	5	125,126,273,57,58
465	E	19	A	37	18	B	6	5	E,F,B,C,A	5	128,129,274,60,61
466	E	26	A	44	18	B	6	5	E,F,B,C,A	5	131,132,275,63,64
467	E	33	A	51	18	B	6	5	E,F,B,C,A	5	134,135,276,66,67
468	E	40	A	58	18	B	6	5	E,F,B,C,A	5	137,138,277,69,70
469	E	47	A	65	18	B	6	5	E,F,B,C,A	5	140,141,278,72,73
470	E	54	A	72	18	B	6	5	E,F,B,C,A	5	143,144,279,75,76
471	E	61	A	79	18	B	6	5	E,F,B,C,A	5	146,147,280,78,79
472	E	68	A	86	18	B	6	5	E,F,B,C,A	5	149,150,281,81,82
473	E	75	A	93	18	B	6	5	E,F,B,C,A	5	152,153,282,84,85
474	E	82	A	100	18	B	6	5	E,F,B,C,A	5	155,156,283,87,88
475	E	89	A	107	18	B	6	5	E,F,B,C,A	5	158,159,284,90,91
476	E	96	A	114	18	B	6	5	E,F,B,C,A	5	161,162,285,93,94
477	E	103	A	121	18	B	6	5	E,F,B,C,A	5	164,165,286,96,97
478	E	110	A	128	18	B	6	5	E,F,B,C,A	5	167,168,287,99,100
479	E	117	A	135	18	B	6	5	E,F,B,C,A	5	170,171,288,102,103
480	E	124	A	142	18	B	6	5	E,F,B,C,A	5	173,174,289,105,106
481	E	131	A	149	18	B	6	5	E,F,B,C,A	5	176,177,290,108,109
482	E	138	A	156	18	B	6	5	E,F,B,C,A	5	179,180,291,111,112
483	E	145	A	163	18	B	6	5	E,F,B,C,A	5	182,183,292,114,115
484	E	152	A	170	18	B	6	5	E,F,B,C,A	5	185,186,293,117,118
485	E	159	A	177	18	B	6	5	E,F,B,C,A	5	188,189,294,119,120
486	E	5	B	10	5	0	0	3	E,F,B	2	122,123
487	E	12	B	17	5	0	0	3	E,F,B	2	125,126
488	E	19	B	24	5	0	0	3	E,F,B	2	128,129
489	E	26	B	31	5	0	0	3	E,F,B	2	131,132
490	E	33	B	38	5	0	0	3	E,F,B	2	134,135
491	E	40	B	45	5	0	0	3	E,F,B	2	137,138
492	E	47	B	52	5	0	0	3	E,F,B	2	140,141
493	E	54	B	59	5	0	0	3	E,F,B	2	143,144
494	E	61	B	66	5	0	0	3	E,F,B	2	146,147
495	E	68	B	73	5	0	0	3	E,F,B	2	149,150
496	E	75	B	80	5	0	0	3	E,F,B	2	152,153
497	E	82	B	87	5	0	0	3	E,F,B	2	155,156
498	E	89	B	94	5	0	0	3	E,F,B	2	158,159
499	E	96	B	101	5	0	0	3	E,F,B	2	161,162
500	E	103	B	108	5	0	0	3	E,F,B	2	164,165
501	E	110	B	115	5	0	0	3	E,F,B	2	167,168
502	E	117	B	122	5	0	0	3	E,F,B	2	170,171
503	E	124	B	129	5	0	0	3	E,F,B	2	173,174
504	E	131	B	136	5	0	0	3	E,F,B	2	176,177
505	E	138	B	143	5	0	0	3	E,F,B	2	179,180
506	E	145	B	150	5	0	0	3	E,F,B	2	182,183
507	E	152	B	157	5	0	0	3	E,F,B	2	185,186
508	E	159	B	164	5	0	0	3	E,F,B	2	188,189
509	E	166	B	171	5	0	0	3	E,F,B	2	191,192
510	E	173	B	178	5	0	0	3	E,F,B	2	194,195
511	E	5	C	20	15	B	6	4	E,F,B,C	4	122,123,272,54
512	E	12	C	27	15	B	6	4	E,F,B,C	4	125,126,273,57
513	E	19	C	34	15	B	6	4	E,F,B,C	4	128,129,274,60
514	E	26	C	41	15	B	6	4	E,F,B,C	4	131,132,275,63
515	E	33	C	48	15	B	6	4	E,F,B,C	4	134,135,276,66
516	E	40	C	55	15	B	6	4	E,F,B,C	4	137,138,277,69
517	E	47	C	62	15	B	6	4	E,F,B,C	4	140,141,278,72
518	E	54	C	69	15	B	6	4	E,F,B,C	4	143,144,279,75
519	E	61	C	76	15	B	6	4	E,F,B,C	4	146,147,280,78
520	E	68	C	83	15	B	6	4	E,F,B,C	4	149,150,281,81
521	E	75	C	90	15	B	6	4	E,F,B,C	4	152,153,282,84
522	E	82	C	97	15	B	6	4	E,F,B,C	4	155,156,283,87
523	E	89	C	104	15	B	6	4	E,F,B,C	4	158,159,284,90
524	E	96	C	111	15	B	6	4	E,F,B,C	4	161,162,285,93
525	E	103	C	118	15	B	6	4	E,F,B,C	4	164,165,286,96
526	E	110	C	125	15	B	6	4	E,F,B,C	4	167,168,287,99
527	E	117	C	132	15	B	6	4	E,F,B,C	4	170,171,288,102
528	E	124	C	139	15	B	6	4	E,F,B,C	4	173,174,289,105
529	E	131	C	146	15	B	6	4	E,F,B,C	4	176,177,290,108
530	E	138	C	153	15	B	6	4	E,F,B,C	4	179,180,291,111
531	E	145	C	160	15	B	6	4	E,F,B,C	4	182,183,292,114
532	E	152	C	167	15	B	6	4	E,F,B,C	4	185,186,293,117
533	E	159	C	174	15	B	6	4	E,F,B,C	4	188,189,294,119
534	E	5	D	33	28	B,A	6,6	6	E,F,B,C,A,D	7	122,123,272,54,55,227,8
535	E	12	D	40	28	B,A	6,6	6	E,F,B,C,A,D	7	125,126,273,57,58,229,10
536	E	19	D	47	28	B,A	6,6	6	E,F,B,C,A,D	7	128,129,274,60,61,231,12
537	E	26	D	54	28	B,A	6,6	6	E,F,B,C,A,D	7	131,132,275,63,64,233,14
538	E	33	D	61	28	B,A	6,6	6	E,F,B,C,A,D	7	134,135,276,66,67,235,16
539	E	40	D	68	28	B,A	6,6	6	E,F,B,C,A,D	7	137,138,277,69,70,237,18
540	E	47	D	75	28	B,A	6,6	6	E,F,B,C,A,D	7	140,141,278,72,73,239,20
541	E	54	D	82	28	B,A	6,6	6	E,F,B,C,A,D	7	143,144,279,75,76,241,22
542	E	61	D	89	28	B,A	6,6	6	E,F,B,C,A,D	7	146,147,280,78,79,243,24
543	E	68	D	96	28	B,A	6,6	6	E,F,B,C,A,D	7	149,150,281,81,82,245,26
544	E	75	D	103	28	B,A	6,6	6	E,F,B,C,A,D	7	152,153,282,84,85,247,28
545	E	82	D	110	28	B,A	6,6	6	E,F,B,C,A,D	7	155,156,283,87,88,249,30
546	E	89	D	117	28	B,A	6,6	6	E,F,B,C,A,D	7	158,159,284,90,91,251,32
547	E	96	D	124	28	B,A	6,6	6	E,F,B,C,A,D	7	161,162,285,93,94,253,34
548	E	103	D	131	28	B,A	6,6	6	E,F,B,C,A,D	7	164,165,286,96,97,255,36
549	E	110	D	138	28	B,A	6,6	6	E,F,B,C,A,D	7	167,168,287,99,100,257,38
550	E	117	D	145	28	B,A	6,6	6	E,F,B,C,A,D	7	170,171,288,102,103,259,40
551	E	124	D	152	28	B,A	6,6	6	E,F,B,C,A,D	7	173,174,289,105,106,261,42
552	E	131	D	159	28	B,A	6,6	6	E,F,B,C,A,D	7	176,177,290,108,109,263,44
553	E	138	D	166	28	B,A	6,6	6	E,F,B,C,A,D	7	179,180,291,111,112,265,46
554	E	5	F	6	1	0	0	2	E,F	1	122
555	E	12	F	13	1	0	0	2	E,F	1	125
556	E	19	F	20	1	0	0	2	E,F	1	128
557	E	26	F	27	1	0	0	2	E,F	1	131
558	E	33	F	34	1	0	0	2	E,F	1	134
559	E	40	F	41	1	0	0	2	E,F	1	137
560	E	47	F	48	1	0	0	2	E,F	1	140
561	E	54	F	55	1	0	0	2	E,F	1	143
562	E	61	F	62	1	0	0	2	E,F	1	146
563	E	68	F	69	1	0	0	2	E,F	1	149
564	E	75	F	76	1	0	0	2	E,F	1	152
565	E	82	F	83	1	0	0	2	E,F	1	155
566	E	89	F	90	1	0	0	2	E,F	1	158
567	E	96	F	97	1	0	0	2	E,F	1	161
568	E	103	F	104	1	0	0	2	E,F	1	164
569	E	110	F	111	1	0	0	2	E,F	1	167
570	E	117	F	118	1	0	0	2	E,F	1	170
571	E	124	F	125	1	0	0	2	E,F	1	173
572	E	131	F	132	1	0	0	2	E,F	1	176
573	E	138	F	139	1	0	0	2	E,F	1	179
574	E	145	F	146	1	0	0	2	E,F	1	182
575	E	152	F	153	1	0	0	2	E,F	1	185
576	E	159	F	160	1	0	0	2	E,F	1	188
577	E	166	F	167	1	0	0	2	E,F	1	191
578	E	173	F	174	1	0	0	2	E,F	1	194
579	F	6	A	23	17	B	6	4	F,B,C,A	4	123,272,54,55
580	F	13	A	30	17	B	6	4	F,B,C,A	4	126,273,57,58
581	F	20	A	37	17	B	6	4	F,B,C,A	4	129,274,60,61
582	F	27	A	44	17	B	6	4	F,B,C,A	4	132,275,63,64
583	F	34	A	51	17	B	6	4	F,B,C,A	4	135,276,66,67
584	F	41	A	58	17	B	6	4	F,B,C,A	4	138,277,69,70
585	F	48	A	65	17	B	6	4	F,B,C,A	4	141,278,72,73
586	F	55	A	72	17	B	6	4	F,B,C,A	4	144,279,75,76
587	F	62	A	79	17	B	6	4	F,B,C,A	4	147,280,78,79
588	F	69	A	86	17	B	6	4	F,B,C,A	4	150,281,81,82
589	F	76	A	93	17	B	6	4	F,B,C,A	4	153,282,84,85
590	F	83	A	100	17	B	6	4	F,B,C,A	4	156,283,87,88
591	F	90	A	107	17	B	6	4	F,B,C,A	4	159,284,90,91
592	F	97	A	114	17	B	6	4	F,B,C,A	4	162,285,93,94
593	F	104	A	121	17	B	6	4	F,B,C,A	4	165,286,96,97
594	F	111	A	128	17	B	6	4	F,B,C,A	4	168,287,99,100
595	F	118	A	135	17	B	6	4	F,B,C,A	4	171,288,102,103
596	F	125	A	142	17	B	6	4	F,B,C,A	4	174,289,105,106
597	F	132	A	149	17	B	6	4	F,B,C,A	4	177,290,108,109
598	F	139	A	156	17	B	6	4	F,B,C,A	4	180,291,111,112
599	F	146	A	163	17	B	6	4	F,B,C,A	4	183,292,114,115
600	F	153	A	170	17	B	6	4	F,B,C,A	4	186,293,117,118
601	F	160	A	177	17	B	6	4	F,B,C,A	4	189,294,119,120
602	F	6	B	10	4	0	0	2	F,B	1	123
603	F	13	B	17	4	0	0	2	F,B	1	126
604	F	20	B	24	4	0	0	2	F,B	1	129
605	F	27	B	31	4	0	0	2	F,B	1	132
606	F	34	B	38	4	0	0	2	F,B	1	135
607	F	41	B	45	4	0	0	2	F,B	1	138
608	F	48	B	52	4	0	0	2	F,B	1	141
609	F	55	B	59	4	0	0	2	F,B	1	144
610	F	62	B	66	4	0	0	2	F,B	1	147
611	F	69	B	73	4	0	0	2	F,B	1	150
612	F	76	B	80	4	0	0	2	F,B	1	153
613	F	83	B	87	4	0	0	2	F,B	1	156
614	F	90	B	94	4	0	0	2	F,B	1	159
615	F	97	B	101	4	0	0	2	F,B	1	162
616	F	104	B	108	4	0	0	2	F,B	1	165
617	F	111	B	115	4	0	0	2	F,B	1	168
618	F	118	B	122	4	0	0	2	F,B	1	171
619	F	125	B	129	4	0	0	2	F,B	1	174
620	F	132	B	136	4	0	0	2	F,B	1	177
621	F	139	B	143	4	0	0	2	F,B	1	180
622	F	146	B	150	4	0	0	2	F,B	1	183
623	F	153	B	157	4	0	0	2	F,B	1	186
624	F	160	B	164	4	0	0	2	F,B	1	189
625	F	167	B	171	4	0	0	2	F,B	1	192
626	F	174	B	178	4	0	0	2	F,B	1	195
627	F	6	C	20	14	B	6	3	F,B,C	3	123,272,54
628	F	13	C	27	14	B	6	3	F,B,C	3	126,273,57
629	F	20	C	34	14	B	6	3	F,B,C	3	129,274,60
630	F	27	C	41	14	B	6	3	F,B,C	3	132,275,63
631	F	34	C	48	14	B	6	3	F,B,C	3	135,276,66
632	F	41	C	55	14	B	6	3	F,B,C	3	138,277,69
633	F	48	C	62	14	B	6	3	F,B,C	3	141,278,72
634	F	55	C	69	14	B	6	3	F,B,C	3	144,279,75
635	F	62	C	76	14	B	6	3	F,B,C	3	147,280,78
636	F	69	C	83	14	B	6	3	F,B,C	3	150,281,81
637	F	76	C	90	14	B	6	3	F,B,C	3	153,282,84
638	F	83	C	97	14	B	6	3	F,B,C	3	156,283,87
639	F	90	C	104	14	B	6	3	F,B,C	3	159,284,90
640	F	97	C	111	14	B	6	3	F,B,C	3	162,285,93
641	F	104	C	118	14	B	6	3	F,B,C	3	165,286,96
642	F	111	C	125	14	B	6	3	F,B,C	3	168,287,99
643	F	118	C	132	14	B	6	3	F,B,C	3	171,288,102
644	F	125	C	139	14	B	6	3	F,B,C	3	174,289,105
645	F	132	C	146	14	B	6	3	F,B,C	3	177,290,108
646	F	139	C	153	14	B	6	3	F,B,C	3	180,291,111
647	F	146	C	160	14	B	6	3	F,B,C	3	183,292,114
648	F	153	C	167	14	B	6	3	F,B,C	3	186,293,117
649	F	160	C	174	14	B	6	3	F,B,C	3	189,294,119
650	F	6	D	33	27	B,A	6,6	5	F,B,C,A,D	6	123,272,54,55,227,8
651	F	13	D	40	27	B,A	6,6	5	F,B,C,A,D	6	126,273,57,58,229,10
652	F	20	D	47	27	B,A	6,6	5	F,B,C,A,D	6	129,274,60,61,231,12
653	F	27	D	54	27	B,A	6,6	5	F,B,C,A,D	6	132,275,63,64,233,14
654	F	34	D	61	27	B,A	6,6	5	F,B,C,A,D	6	135,276,66,67,235,16
655	F	41	D	68	27	B,A	6,6	5	F,B,C,A,D	6	138,277,69,70,237,18
656	F	48	D	75	27	B,A	6,6	5	F,B,C,A,D	6	141,278,72,73,239,20
657	F	55	D	82	27	B,A	6,6	5	F,B,C,A,D	6	144,279,75,76,241,22
658	F	62	D	89	27	B,A	6,6	5	F,B,C,A,D	6	147,280,78,79,243,24
659	F	69	D	96	27	B,A	6,6	5	F,B,C,A,D	6	150,281,81,82,245,26
660	F	76	D	103	27	B,A	6,6	5	F,B,C,A,D	6	153,282,84,85,247,28
661	F	83	D	110	27	B,A	6,6	5	F,B,C,A,D	6	156,283,87,88,249,30
662	F	90	D	117	27	B,A	6,6	5	F,B,C,A,D	6	159,284,90,91,251,32
663	F	97	D	124	27	B,A	6,6	5	F,B,C,A,D	6	162,285,93,94,253,34
664	F	104	D	131	27	B,A	6,6	5	F,B,C,A,D	6	165,286,96,97,255,36
665	F	111	D	138	27	B,A	6,6	5	F,B,C,A,D	6	168,287,99,100,257,38
666	F	118	D	145	27	B,A	6,6	5	F,B,C,A,D	6	171,288,102,103,259,40
667	F	125	D	152	27	B,A	6,6	5	F,B,C,A,D	6	174,289,105,106,261,42
668	F	132	D	159	27	B,A	6,6	5	F,B,C,A,D	6	177,290,108,109,263,44
669	F	139	D	166	27	B,A	6,6	5	F,B,C,A,D	6	180,291,111,112,265,46
670	F	6	E	12	6	0	0	3	F,B,E	2	123,124
671	F	13	E	19	6	0	0	3	F,B,E	2	126,127
672	F	20	E	26	6	0	0	3	F,B,E	2	129,130
673	F	27	E	33	6	0	0	3	F,B,E	2	132,133
674	F	34	E	40	6	0	0	3	F,B,E	2	135,136
675	F	41	E	47	6	0	0	3	F,B,E	2	138,139
676	F	48	E	54	6	0	0	3	F,B,E	2	141,142
677	F	55	E	61	6	0	0	3	F,B,E	2	144,145
678	F	62	E	68	6	0	0	3	F,B,E	2	147,148
679	F	69	E	75	6	0	0	3	F,B,E	2	150,151
680	F	76	E	82	6	0	0	3	F,B,E	2	153,154
681	F	83	E	89	6	0	0	3	F,B,E	2	156,157
682	F	90	E	96	6	0	0	3	F,B,E	2	159,160
683	F	97	E	103	6	0	0	3	F,B,E	2	162,163
684	F	104	E	110	6	0	0	3	F,B,E	2	165,166
685	F	111	E	117	6	0	0	3	F,B,E	2	168,169
686	F	118	E	124	6	0	0	3	F,B,E	2	171,172
687	F	125	E	131	6	0	0	3	F,B,E	2	174,175
688	F	132	E	138	6	0	0	3	F,B,E	2	177,178
689	F	139	E	145	6	0	0	3	F,B,E	2	180,181
690	F	146	E	152	6	0	0	3	F,B,E	2	183,184
691	F	153	E	159	6	0	0	3	F,B,E	2	186,187
692	F	160	E	166	6	0	0	3	F,B,E	2	189,190
693	F	167	E	173	6	0	0	3	F,B,E	2	192,193
