RequestID	OriginPort	OriginTime	DestinationPort	RoundTrip	W_i_Earlist	ArrivalTime_to_Destination	PathTime	TransshipPort	TransshipTime	Port_Path	PathID	ArcIDs
376	B	87	G	12	78	101	14	0	0	691	B,C,D,E,F,G	88,89,90,91,92
376	B	87	G	12	78	101	14	D,F	2,1	692	B,C,D,F,G	88,89,320,231,405,92
377	B	87	G	13	85	101	14	0	0	691	B,C,D,E,F,G	88,89,90,91,92
377	B	87	G	13	85	101	14	D,F	2,1	692	B,C,D,F,G	88,89,320,231,405,92
377	B	87	G	13	85	108	21	D,F	2,8	693	B,C,D,F,G	88,89,320,231,406,99
377	B	87	G	13	85	108	21	D,F	9,1	694	B,C,D,F,G	88,89,321,236,409,99
377	B	94	G	13	85	108	14	0	0	695	B,C,D,E,F,G	95,96,97,98,99
377	B	94	G	13	85	108	14	D,F	2,1	696	B,C,D,F,G	95,96,324,236,409,99
378	B	94	G	14	92	108	14	0	0	695	B,C,D,E,F,G	95,96,97,98,99
378	B	94	G	14	92	108	14	D,F	2,1	696	B,C,D,F,G	95,96,324,236,409,99
378	B	94	G	14	92	115	21	D,F	2,8	697	B,C,D,F,G	95,96,324,236,410,106
378	B	94	G	14	92	115	21	D,F	9,1	698	B,C,D,F,G	95,96,325,241,413,106
378	B	101	G	14	92	115	14	0	0	699	B,C,D,E,F,G	102,103,104,105,106
378	B	101	G	14	92	115	14	D,F	2,1	700	B,C,D,F,G	102,103,328,241,413,106
379	B	101	G	15	99	115	14	0	0	699	B,C,D,E,F,G	102,103,104,105,106
379	B	101	G	15	99	115	14	D,F	2,1	700	B,C,D,F,G	102,103,328,241,413,106
379	B	101	G	15	99	122	21	D,F	2,8	701	B,C,D,F,G	102,103,328,241,414,113
379	B	101	G	15	99	122	21	D,F	9,1	702	B,C,D,F,G	102,103,329,246,417,113
379	B	108	G	15	99	122	14	0	0	703	B,C,D,E,F,G	109,110,111,112,113
379	B	108	G	15	99	122	14	D,F	2,1	704	B,C,D,F,G	109,110,332,246,417,113
380	B	108	G	16	106	122	14	0	0	703	B,C,D,E,F,G	109,110,111,112,113
380	B	108	G	16	106	122	14	D,F	2,1	704	B,C,D,F,G	109,110,332,246,417,113
380	B	108	G	16	106	129	21	D,F	2,8	705	B,C,D,F,G	109,110,332,246,418,120
380	B	108	G	16	106	129	21	D,F	9,1	706	B,C,D,F,G	109,110,333,251,421,120
380	B	115	G	16	106	129	14	0	0	707	B,C,D,E,F,G	116,117,118,119,120
380	B	115	G	16	106	129	14	D,F	2,1	708	B,C,D,F,G	116,117,336,251,421,120
381	B	115	G	17	113	129	14	0	0	707	B,C,D,E,F,G	116,117,118,119,120
381	B	115	G	17	113	129	14	D,F	2,1	708	B,C,D,F,G	116,117,336,251,421,120
381	B	115	G	17	113	136	21	D,F	2,8	709	B,C,D,F,G	116,117,336,251,422,127
381	B	115	G	17	113	136	21	D,F	9,1	710	B,C,D,F,G	116,117,337,256,425,127
381	B	122	G	17	113	136	14	0	0	711	B,C,D,E,F,G	123,124,125,126,127
381	B	122	G	17	113	136	14	D,F	2,1	712	B,C,D,F,G	123,124,340,256,425,127
382	B	122	G	18	120	136	14	0	0	711	B,C,D,E,F,G	123,124,125,126,127
382	B	122	G	18	120	136	14	D,F	2,1	712	B,C,D,F,G	123,124,340,256,425,127
382	B	122	G	18	120	143	21	D,F	2,8	713	B,C,D,F,G	123,124,340,256,426,134
382	B	122	G	18	120	143	21	D,F	9,1	714	B,C,D,F,G	123,124,341,260,429,134
382	B	129	G	18	120	143	14	0	0	715	B,C,D,E,F,G	130,131,132,133,134
382	B	129	G	18	120	143	14	D,F	2,1	716	B,C,D,F,G	130,131,344,260,429,134
383	B	129	G	19	127	143	14	0	0	715	B,C,D,E,F,G	130,131,132,133,134
383	B	129	G	19	127	143	14	D,F	2,1	716	B,C,D,F,G	130,131,344,260,429,134
383	B	129	G	19	127	150	21	D,F	9,1	717	B,C,D,F,G	130,131,345,264,433,141
383	B	129	G	19	127	150	21	D,F	2,8	718	B,C,D,F,G	130,131,344,260,430,141
383	B	136	G	19	127	150	14	0	0	719	B,C,D,E,F,G	137,138,139,140,141
383	B	136	G	19	127	150	14	D,F	2,1	720	B,C,D,F,G	137,138,348,264,433,141
384	B	136	G	20	134	150	14	0	0	719	B,C,D,E,F,G	137,138,139,140,141
384	B	136	G	20	134	150	14	D,F	2,1	720	B,C,D,F,G	137,138,348,264,433,141
384	B	136	G	20	134	157	21	D,F	2,8	721	B,C,D,F,G	137,138,348,264,434,148
384	B	136	G	20	134	157	21	D,F	9,1	722	B,C,D,F,G	137,138,349,268,437,148
384	B	143	G	20	134	157	14	0	0	723	B,C,D,E,F,G	144,145,146,147,148
384	B	143	G	20	134	157	14	D,F	2,1	724	B,C,D,F,G	144,145,351,268,437,148
385	B	143	G	21	141	157	14	0	0	723	B,C,D,E,F,G	144,145,146,147,148
385	B	143	G	21	141	157	14	D,F	2,1	724	B,C,D,F,G	144,145,351,268,437,148
385	B	143	G	21	141	164	21	D,F	2,8	725	B,C,D,F,G	144,145,351,268,438,154
385	B	150	G	21	141	164	14	0	0	726	B,C,D,E,F,G	150,151,152,153,154
386	B	150	G	22	148	164	14	0	0	726	B,C,D,E,F,G	150,151,152,153,154
386	B	157	G	22	148	171	14	0	0	727	B,C,D,E,F,G	156,157,158,159,160
387	B	157	G	23	155	171	14	0	0	727	B,C,D,E,F,G	156,157,158,159,160
391	B	3	H	1	1	39	36	D	2	728	B,C,D,F,I,J,H	2,3,272,169,170,171,172
391	B	3	H	1	1	46	43	D	9	729	B,C,D,F,I,J,H	2,3,273,175,176,177,178
391	B	3	H	1	1	46	43	F	6	730	B,C,D,E,F,I,J,H	2,3,4,5,274,176,177,178
391	B	10	H	1	1	46	36	D	2	731	B,C,D,F,I,J,H	10,11,276,175,176,177,178
392	B	10	H	2	8	46	36	D	2	731	B,C,D,F,I,J,H	10,11,276,175,176,177,178
392	B	10	H	2	8	53	43	D	9	732	B,C,D,F,I,J,H	10,11,277,181,182,183,184
392	B	10	H	2	8	53	43	F	6	733	B,C,D,E,F,I,J,H	10,11,12,13,278,182,183,184
392	B	17	H	2	8	53	36	D	2	734	B,C,D,F,I,J,H	18,19,280,181,182,183,184
393	B	17	H	3	15	53	36	D	2	734	B,C,D,F,I,J,H	18,19,280,181,182,183,184
393	B	17	H	3	15	60	43	D	9	735	B,C,D,F,I,J,H	18,19,281,186,187,188,189
393	B	17	H	3	15	60	43	F	6	736	B,C,D,E,F,I,J,H	18,19,20,21,282,187,188,189
393	B	24	H	3	15	60	36	D	2	737	B,C,D,F,I,J,H	25,26,284,186,187,188,189
394	B	24	H	4	22	60	36	D	2	737	B,C,D,F,I,J,H	25,26,284,186,187,188,189
394	B	24	H	4	22	67	43	D	9	738	B,C,D,F,I,J,H	25,26,285,191,192,193,194
394	B	24	H	4	22	67	43	F	6	739	B,C,D,E,F,I,J,H	25,26,27,28,286,192,193,194
394	B	31	H	4	22	67	36	D	2	740	B,C,D,F,I,J,H	32,33,288,191,192,193,194
395	B	31	H	5	29	67	36	D	2	740	B,C,D,F,I,J,H	32,33,288,191,192,193,194
395	B	31	H	5	29	74	43	D	9	741	B,C,D,F,I,J,H	32,33,289,196,197,198,199
395	B	31	H	5	29	74	43	F	6	742	B,C,D,E,F,I,J,H	32,33,34,35,290,197,198,199
395	B	38	H	5	29	74	36	D	2	743	B,C,D,F,I,J,H	39,40,292,196,197,198,199
396	B	38	H	6	36	74	36	D	2	743	B,C,D,F,I,J,H	39,40,292,196,197,198,199
396	B	38	H	6	36	81	43	D	9	744	B,C,D,F,I,J,H	39,40,293,201,202,203,204
396	B	38	H	6	36	81	43	F	6	745	B,C,D,E,F,I,J,H	39,40,41,42,294,202,203,204
396	B	45	H	6	36	81	36	D	2	746	B,C,D,F,I,J,H	46,47,296,201,202,203,204
397	B	45	H	7	43	81	36	D	2	746	B,C,D,F,I,J,H	46,47,296,201,202,203,204
397	B	45	H	7	43	88	43	D	9	747	B,C,D,F,I,J,H	46,47,297,206,207,208,209
397	B	45	H	7	43	88	43	F	6	748	B,C,D,E,F,I,J,H	46,47,48,49,298,207,208,209
397	B	52	H	7	43	88	36	D	2	749	B,C,D,F,I,J,H	53,54,300,206,207,208,209
398	B	52	H	8	50	88	36	D	2	749	B,C,D,F,I,J,H	53,54,300,206,207,208,209
398	B	52	H	8	50	95	43	D	9	750	B,C,D,F,I,J,H	53,54,301,211,212,213,214
398	B	52	H	8	50	95	43	F	6	751	B,C,D,E,F,I,J,H	53,54,55,56,302,212,213,214
398	B	59	H	8	50	95	36	D	2	752	B,C,D,F,I,J,H	60,61,304,211,212,213,214
399	B	59	H	9	57	95	36	D	2	752	B,C,D,F,I,J,H	60,61,304,211,212,213,214
399	B	59	H	9	57	102	43	D	9	753	B,C,D,F,I,J,H	60,61,305,216,217,218,219
399	B	59	H	9	57	102	43	F	6	754	B,C,D,E,F,I,J,H	60,61,62,63,306,217,218,219
399	B	66	H	9	57	102	36	D	2	755	B,C,D,F,I,J,H	67,68,308,216,217,218,219
400	B	66	H	10	64	102	36	D	2	755	B,C,D,F,I,J,H	67,68,308,216,217,218,219
400	B	66	H	10	64	109	43	D	9	756	B,C,D,F,I,J,H	67,68,309,221,222,223,224
400	B	66	H	10	64	109	43	F	6	757	B,C,D,E,F,I,J,H	67,68,69,70,310,222,223,224
400	B	73	H	10	64	109	36	D	2	758	B,C,D,F,I,J,H	74,75,312,221,222,223,224
401	B	73	H	11	71	109	36	D	2	758	B,C,D,F,I,J,H	74,75,312,221,222,223,224
401	B	73	H	11	71	116	43	D	9	759	B,C,D,F,I,J,H	74,75,313,226,227,228,229
401	B	73	H	11	71	116	43	F	6	760	B,C,D,E,F,I,J,H	74,75,76,77,314,227,228,229
401	B	80	H	11	71	116	36	D	2	761	B,C,D,F,I,J,H	81,82,316,226,227,228,229
402	B	80	H	12	78	116	36	D	2	761	B,C,D,F,I,J,H	81,82,316,226,227,228,229
402	B	80	H	12	78	123	43	D	9	762	B,C,D,F,I,J,H	81,82,317,231,232,233,234
402	B	80	H	12	78	123	43	F	6	763	B,C,D,E,F,I,J,H	81,82,83,84,318,232,233,234
402	B	87	H	12	78	123	36	D	2	764	B,C,D,F,I,J,H	88,89,320,231,232,233,234
403	B	87	H	13	85	123	36	D	2	764	B,C,D,F,I,J,H	88,89,320,231,232,233,234
403	B	87	H	13	85	130	43	D	9	765	B,C,D,F,I,J,H	88,89,321,236,237,238,239
403	B	87	H	13	85	130	43	F	6	766	B,C,D,E,F,I,J,H	88,89,90,91,322,237,238,239
403	B	94	H	13	85	130	36	D	2	767	B,C,D,F,I,J,H	95,96,324,236,237,238,239
404	B	94	H	14	92	130	36	D	2	767	B,C,D,F,I,J,H	95,96,324,236,237,238,239
404	B	94	H	14	92	137	43	D	9	768	B,C,D,F,I,J,H	95,96,325,241,242,243,244
404	B	94	H	14	92	137	43	F	6	769	B,C,D,E,F,I,J,H	95,96,97,98,326,242,243,244
404	B	101	H	14	92	137	36	D	2	770	B,C,D,F,I,J,H	102,103,328,241,242,243,244
405	B	101	H	15	99	137	36	D	2	770	B,C,D,F,I,J,H	102,103,328,241,242,243,244
405	B	101	H	15	99	144	43	D	9	771	B,C,D,F,I,J,H	102,103,329,246,247,248,249
405	B	101	H	15	99	144	43	F	6	772	B,C,D,E,F,I,J,H	102,103,104,105,330,247,248,249
405	B	108	H	15	99	144	36	D	2	773	B,C,D,F,I,J,H	109,110,332,246,247,248,249
406	B	108	H	16	106	144	36	D	2	773	B,C,D,F,I,J,H	109,110,332,246,247,248,249
406	B	108	H	16	106	151	43	D	9	774	B,C,D,F,I,J,H	109,110,333,251,252,253,254
406	B	108	H	16	106	151	43	F	6	775	B,C,D,E,F,I,J,H	109,110,111,112,334,252,253,254
406	B	115	H	16	106	151	36	D	2	776	B,C,D,F,I,J,H	116,117,336,251,252,253,254
407	B	115	H	17	113	151	36	D	2	776	B,C,D,F,I,J,H	116,117,336,251,252,253,254
407	B	115	H	17	113	158	43	D	9	777	B,C,D,F,I,J,H	116,117,337,256,257,258,259
407	B	115	H	17	113	158	43	F	6	778	B,C,D,E,F,I,J,H	116,117,118,119,338,257,258,259
407	B	122	H	17	113	158	36	D	2	779	B,C,D,F,I,J,H	123,124,340,256,257,258,259
408	B	122	H	18	120	158	36	D	2	779	B,C,D,F,I,J,H	123,124,340,256,257,258,259
408	B	122	H	18	120	165	43	D	9	780	B,C,D,F,I,J,H	123,124,341,260,261,262,263
408	B	122	H	18	120	165	43	F	6	781	B,C,D,E,F,I,J,H	123,124,125,126,342,261,262,263
408	B	129	H	18	120	165	36	D	2	782	B,C,D,F,I,J,H	130,131,344,260,261,262,263
409	B	129	H	19	127	165	36	D	2	782	B,C,D,F,I,J,H	130,131,344,260,261,262,263
409	B	129	H	19	127	172	43	D	9	783	B,C,D,F,I,J,H	130,131,345,264,265,266,267
409	B	129	H	19	127	172	43	F	6	784	B,C,D,E,F,I,J,H	130,131,132,133,346,265,266,267
409	B	136	H	19	127	172	36	D	2	785	B,C,D,F,I,J,H	137,138,348,264,265,266,267
410	B	136	H	20	134	172	36	D	2	785	B,C,D,F,I,J,H	137,138,348,264,265,266,267
410	B	136	H	20	134	179	43	D	9	786	B,C,D,F,I,J,H	137,138,349,268,269,270,271
410	B	136	H	20	134	179	43	F	6	787	B,C,D,E,F,I,J,H	137,138,139,140,350,269,270,271
410	B	143	H	20	134	179	36	D	2	788	B,C,D,F,I,J,H	144,145,351,268,269,270,271
411	B	143	H	21	141	179	36	D	2	788	B,C,D,F,I,J,H	144,145,351,268,269,270,271
417	B	3	I	1	1	23	20	D	2	789	B,C,D,F,I	2,3,272,169,170
417	B	3	I	1	1	30	27	D	9	790	B,C,D,F,I	2,3,273,175,176
417	B	3	I	1	1	30	27	F	6	791	B,C,D,E,F,I	2,3,4,5,274,176
417	B	10	I	1	1	30	20	D	2	792	B,C,D,F,I	10,11,276,175,176
418	B	10	I	2	8	30	20	D	2	792	B,C,D,F,I	10,11,276,175,176
418	B	10	I	2	8	37	27	D	9	793	B,C,D,F,I	10,11,277,181,182
418	B	10	I	2	8	37	27	F	6	794	B,C,D,E,F,I	10,11,12,13,278,182
418	B	17	I	2	8	37	20	D	2	795	B,C,D,F,I	18,19,280,181,182
419	B	17	I	3	15	37	20	D	2	795	B,C,D,F,I	18,19,280,181,182
419	B	17	I	3	15	44	27	D	9	796	B,C,D,F,I	18,19,281,186,187
419	B	17	I	3	15	44	27	F	6	797	B,C,D,E,F,I	18,19,20,21,282,187
419	B	24	I	3	15	44	20	D	2	798	B,C,D,F,I	25,26,284,186,187
420	B	24	I	4	22	44	20	D	2	798	B,C,D,F,I	25,26,284,186,187
420	B	24	I	4	22	51	27	D	9	799	B,C,D,F,I	25,26,285,191,192
420	B	24	I	4	22	51	27	F	6	800	B,C,D,E,F,I	25,26,27,28,286,192
420	B	31	I	4	22	51	20	D	2	801	B,C,D,F,I	32,33,288,191,192
421	B	31	I	5	29	51	20	D	2	801	B,C,D,F,I	32,33,288,191,192
421	B	31	I	5	29	58	27	D	9	802	B,C,D,F,I	32,33,289,196,197
421	B	31	I	5	29	58	27	F	6	803	B,C,D,E,F,I	32,33,34,35,290,197
421	B	38	I	5	29	58	20	D	2	804	B,C,D,F,I	39,40,292,196,197
422	B	38	I	6	36	58	20	D	2	804	B,C,D,F,I	39,40,292,196,197
422	B	38	I	6	36	65	27	D	9	805	B,C,D,F,I	39,40,293,201,202
422	B	38	I	6	36	65	27	F	6	806	B,C,D,E,F,I	39,40,41,42,294,202
422	B	45	I	6	36	65	20	D	2	807	B,C,D,F,I	46,47,296,201,202
423	B	45	I	7	43	65	20	D	2	807	B,C,D,F,I	46,47,296,201,202
423	B	45	I	7	43	72	27	D	9	808	B,C,D,F,I	46,47,297,206,207
423	B	45	I	7	43	72	27	F	6	809	B,C,D,E,F,I	46,47,48,49,298,207
423	B	52	I	7	43	72	20	D	2	810	B,C,D,F,I	53,54,300,206,207
424	B	52	I	8	50	72	20	D	2	810	B,C,D,F,I	53,54,300,206,207
424	B	52	I	8	50	79	27	D	9	811	B,C,D,F,I	53,54,301,211,212
424	B	52	I	8	50	79	27	F	6	812	B,C,D,E,F,I	53,54,55,56,302,212
424	B	59	I	8	50	79	20	D	2	813	B,C,D,F,I	60,61,304,211,212
425	B	59	I	9	57	79	20	D	2	813	B,C,D,F,I	60,61,304,211,212
425	B	59	I	9	57	86	27	D	9	814	B,C,D,F,I	60,61,305,216,217
425	B	59	I	9	57	86	27	F	6	815	B,C,D,E,F,I	60,61,62,63,306,217
425	B	66	I	9	57	86	20	D	2	816	B,C,D,F,I	67,68,308,216,217
426	B	66	I	10	64	86	20	D	2	816	B,C,D,F,I	67,68,308,216,217
426	B	66	I	10	64	93	27	D	9	817	B,C,D,F,I	67,68,309,221,222
426	B	66	I	10	64	93	27	F	6	818	B,C,D,E,F,I	67,68,69,70,310,222
426	B	73	I	10	64	93	20	D	2	819	B,C,D,F,I	74,75,312,221,222
427	B	73	I	11	71	93	20	D	2	819	B,C,D,F,I	74,75,312,221,222
427	B	73	I	11	71	100	27	D	9	820	B,C,D,F,I	74,75,313,226,227
427	B	73	I	11	71	100	27	F	6	821	B,C,D,E,F,I	74,75,76,77,314,227
427	B	80	I	11	71	100	20	D	2	822	B,C,D,F,I	81,82,316,226,227
428	B	80	I	12	78	100	20	D	2	822	B,C,D,F,I	81,82,316,226,227
428	B	80	I	12	78	107	27	D	9	823	B,C,D,F,I	81,82,317,231,232
428	B	80	I	12	78	107	27	F	6	824	B,C,D,E,F,I	81,82,83,84,318,232
428	B	87	I	12	78	107	20	D	2	825	B,C,D,F,I	88,89,320,231,232
429	B	87	I	13	85	107	20	D	2	825	B,C,D,F,I	88,89,320,231,232
429	B	87	I	13	85	114	27	D	9	826	B,C,D,F,I	88,89,321,236,237
429	B	87	I	13	85	114	27	F	6	827	B,C,D,E,F,I	88,89,90,91,322,237
429	B	94	I	13	85	114	20	D	2	828	B,C,D,F,I	95,96,324,236,237
430	B	94	I	14	92	114	20	D	2	828	B,C,D,F,I	95,96,324,236,237
430	B	94	I	14	92	121	27	D	9	829	B,C,D,F,I	95,96,325,241,242
430	B	94	I	14	92	121	27	F	6	830	B,C,D,E,F,I	95,96,97,98,326,242
430	B	101	I	14	92	121	20	D	2	831	B,C,D,F,I	102,103,328,241,242
431	B	101	I	15	99	121	20	D	2	831	B,C,D,F,I	102,103,328,241,242
431	B	101	I	15	99	128	27	D	9	832	B,C,D,F,I	102,103,329,246,247
431	B	101	I	15	99	128	27	F	6	833	B,C,D,E,F,I	102,103,104,105,330,247
431	B	108	I	15	99	128	20	D	2	834	B,C,D,F,I	109,110,332,246,247
432	B	108	I	16	106	128	20	D	2	834	B,C,D,F,I	109,110,332,246,247
432	B	108	I	16	106	135	27	D	9	835	B,C,D,F,I	109,110,333,251,252
432	B	108	I	16	106	135	27	F	6	836	B,C,D,E,F,I	109,110,111,112,334,252
432	B	115	I	16	106	135	20	D	2	837	B,C,D,F,I	116,117,336,251,252
433	B	115	I	17	113	135	20	D	2	837	B,C,D,F,I	116,117,336,251,252
433	B	115	I	17	113	142	27	D	9	838	B,C,D,F,I	116,117,337,256,257
433	B	115	I	17	113	142	27	F	6	839	B,C,D,E,F,I	116,117,118,119,338,257
433	B	122	I	17	113	142	20	D	2	840	B,C,D,F,I	123,124,340,256,257
434	B	122	I	18	120	142	20	D	2	840	B,C,D,F,I	123,124,340,256,257
434	B	122	I	18	120	149	27	D	9	841	B,C,D,F,I	123,124,341,260,261
434	B	122	I	18	120	149	27	F	6	842	B,C,D,E,F,I	123,124,125,126,342,261
434	B	129	I	18	120	149	20	D	2	843	B,C,D,F,I	130,131,344,260,261
435	B	129	I	19	127	149	20	D	2	843	B,C,D,F,I	130,131,344,260,261
435	B	129	I	19	127	156	27	D	9	844	B,C,D,F,I	130,131,345,264,265
435	B	129	I	19	127	156	27	F	6	845	B,C,D,E,F,I	130,131,132,133,346,265
435	B	136	I	19	127	156	20	D	2	846	B,C,D,F,I	137,138,348,264,265
436	B	136	I	20	134	156	20	D	2	846	B,C,D,F,I	137,138,348,264,265
436	B	136	I	20	134	163	27	D	9	847	B,C,D,F,I	137,138,349,268,269
436	B	136	I	20	134	163	27	F	6	848	B,C,D,E,F,I	137,138,139,140,350,269
436	B	143	I	20	134	163	20	D	2	849	B,C,D,F,I	144,145,351,268,269
437	B	143	I	21	141	163	20	D	2	849	B,C,D,F,I	144,145,351,268,269
443	B	3	J	1	1	29	26	D	2	850	B,C,D,F,I,J	2,3,272,169,170,171
443	B	3	J	1	1	36	33	D	9	851	B,C,D,F,I,J	2,3,273,175,176,177
443	B	3	J	1	1	36	33	F	6	852	B,C,D,E,F,I,J	2,3,4,5,274,176,177
443	B	10	J	1	1	36	26	D	2	853	B,C,D,F,I,J	10,11,276,175,176,177
444	B	10	J	2	8	36	26	D	2	853	B,C,D,F,I,J	10,11,276,175,176,177
444	B	10	J	2	8	43	33	D	9	854	B,C,D,F,I,J	10,11,277,181,182,183
444	B	10	J	2	8	43	33	F	6	855	B,C,D,E,F,I,J	10,11,12,13,278,182,183
444	B	17	J	2	8	43	26	D	2	856	B,C,D,F,I,J	18,19,280,181,182,183
445	B	17	J	3	15	43	26	D	2	856	B,C,D,F,I,J	18,19,280,181,182,183
445	B	17	J	3	15	50	33	D	9	857	B,C,D,F,I,J	18,19,281,186,187,188
445	B	17	J	3	15	50	33	F	6	858	B,C,D,E,F,I,J	18,19,20,21,282,187,188
445	B	24	J	3	15	50	26	D	2	859	B,C,D,F,I,J	25,26,284,186,187,188
446	B	24	J	4	22	50	26	D	2	859	B,C,D,F,I,J	25,26,284,186,187,188
446	B	24	J	4	22	57	33	D	9	860	B,C,D,F,I,J	25,26,285,191,192,193
446	B	24	J	4	22	57	33	F	6	861	B,C,D,E,F,I,J	25,26,27,28,286,192,193
446	B	31	J	4	22	57	26	D	2	862	B,C,D,F,I,J	32,33,288,191,192,193
447	B	31	J	5	29	57	26	D	2	862	B,C,D,F,I,J	32,33,288,191,192,193
447	B	31	J	5	29	64	33	D	9	863	B,C,D,F,I,J	32,33,289,196,197,198
447	B	31	J	5	29	64	33	F	6	864	B,C,D,E,F,I,J	32,33,34,35,290,197,198
447	B	38	J	5	29	64	26	D	2	865	B,C,D,F,I,J	39,40,292,196,197,198
448	B	38	J	6	36	64	26	D	2	865	B,C,D,F,I,J	39,40,292,196,197,198
448	B	38	J	6	36	71	33	D	9	866	B,C,D,F,I,J	39,40,293,201,202,203
448	B	38	J	6	36	71	33	F	6	867	B,C,D,E,F,I,J	39,40,41,42,294,202,203
448	B	45	J	6	36	71	26	D	2	868	B,C,D,F,I,J	46,47,296,201,202,203
449	B	45	J	7	43	71	26	D	2	868	B,C,D,F,I,J	46,47,296,201,202,203
449	B	45	J	7	43	78	33	D	9	869	B,C,D,F,I,J	46,47,297,206,207,208
449	B	45	J	7	43	78	33	F	6	870	B,C,D,E,F,I,J	46,47,48,49,298,207,208
449	B	52	J	7	43	78	26	D	2	871	B,C,D,F,I,J	53,54,300,206,207,208
450	B	52	J	8	50	78	26	D	2	871	B,C,D,F,I,J	53,54,300,206,207,208
450	B	52	J	8	50	85	33	D	9	872	B,C,D,F,I,J	53,54,301,211,212,213
450	B	52	J	8	50	85	33	F	6	873	B,C,D,E,F,I,J	53,54,55,56,302,212,213
450	B	59	J	8	50	85	26	D	2	874	B,C,D,F,I,J	60,61,304,211,212,213
451	B	59	J	9	57	85	26	D	2	874	B,C,D,F,I,J	60,61,304,211,212,213
451	B	59	J	9	57	92	33	D	9	875	B,C,D,F,I,J	60,61,305,216,217,218
451	B	59	J	9	57	92	33	F	6	876	B,C,D,E,F,I,J	60,61,62,63,306,217,218
451	B	66	J	9	57	92	26	D	2	877	B,C,D,F,I,J	67,68,308,216,217,218
452	B	66	J	10	64	92	26	D	2	877	B,C,D,F,I,J	67,68,308,216,217,218
452	B	66	J	10	64	99	33	D	9	878	B,C,D,F,I,J	67,68,309,221,222,223
452	B	66	J	10	64	99	33	F	6	879	B,C,D,E,F,I,J	67,68,69,70,310,222,223
452	B	73	J	10	64	99	26	D	2	880	B,C,D,F,I,J	74,75,312,221,222,223
453	B	73	J	11	71	99	26	D	2	880	B,C,D,F,I,J	74,75,312,221,222,223
453	B	73	J	11	71	106	33	D	9	881	B,C,D,F,I,J	74,75,313,226,227,228
453	B	73	J	11	71	106	33	F	6	882	B,C,D,E,F,I,J	74,75,76,77,314,227,228
453	B	80	J	11	71	106	26	D	2	883	B,C,D,F,I,J	81,82,316,226,227,228
454	B	80	J	12	78	106	26	D	2	883	B,C,D,F,I,J	81,82,316,226,227,228
454	B	80	J	12	78	113	33	D	9	884	B,C,D,F,I,J	81,82,317,231,232,233
454	B	80	J	12	78	113	33	F	6	885	B,C,D,E,F,I,J	81,82,83,84,318,232,233
454	B	87	J	12	78	113	26	D	2	886	B,C,D,F,I,J	88,89,320,231,232,233
455	B	87	J	13	85	113	26	D	2	886	B,C,D,F,I,J	88,89,320,231,232,233
455	B	87	J	13	85	120	33	D	9	887	B,C,D,F,I,J	88,89,321,236,237,238
455	B	87	J	13	85	120	33	F	6	888	B,C,D,E,F,I,J	88,89,90,91,322,237,238
455	B	94	J	13	85	120	26	D	2	889	B,C,D,F,I,J	95,96,324,236,237,238
456	B	94	J	14	92	120	26	D	2	889	B,C,D,F,I,J	95,96,324,236,237,238
456	B	94	J	14	92	127	33	D	9	890	B,C,D,F,I,J	95,96,325,241,242,243
456	B	94	J	14	92	127	33	F	6	891	B,C,D,E,F,I,J	95,96,97,98,326,242,243
456	B	101	J	14	92	127	26	D	2	892	B,C,D,F,I,J	102,103,328,241,242,243
457	B	101	J	15	99	127	26	D	2	892	B,C,D,F,I,J	102,103,328,241,242,243
457	B	101	J	15	99	134	33	D	9	893	B,C,D,F,I,J	102,103,329,246,247,248
457	B	101	J	15	99	134	33	F	6	894	B,C,D,E,F,I,J	102,103,104,105,330,247,248
457	B	108	J	15	99	134	26	D	2	895	B,C,D,F,I,J	109,110,332,246,247,248
458	B	108	J	16	106	134	26	D	2	895	B,C,D,F,I,J	109,110,332,246,247,248
458	B	108	J	16	106	141	33	D	9	896	B,C,D,F,I,J	109,110,333,251,252,253
458	B	108	J	16	106	141	33	F	6	897	B,C,D,E,F,I,J	109,110,111,112,334,252,253
458	B	115	J	16	106	141	26	D	2	898	B,C,D,F,I,J	116,117,336,251,252,253
459	B	115	J	17	113	141	26	D	2	898	B,C,D,F,I,J	116,117,336,251,252,253
459	B	115	J	17	113	148	33	D	9	899	B,C,D,F,I,J	116,117,337,256,257,258
459	B	115	J	17	113	148	33	F	6	900	B,C,D,E,F,I,J	116,117,118,119,338,257,258
459	B	122	J	17	113	148	26	D	2	901	B,C,D,F,I,J	123,124,340,256,257,258
460	B	122	J	18	120	148	26	D	2	901	B,C,D,F,I,J	123,124,340,256,257,258
460	B	122	J	18	120	155	33	D	9	902	B,C,D,F,I,J	123,124,341,260,261,262
460	B	122	J	18	120	155	33	F	6	903	B,C,D,E,F,I,J	123,124,125,126,342,261,262
460	B	129	J	18	120	155	26	D	2	904	B,C,D,F,I,J	130,131,344,260,261,262
461	B	129	J	19	127	155	26	D	2	904	B,C,D,F,I,J	130,131,344,260,261,262
461	B	129	J	19	127	162	33	D	9	905	B,C,D,F,I,J	130,131,345,264,265,266
461	B	129	J	19	127	162	33	F	6	906	B,C,D,E,F,I,J	130,131,132,133,346,265,266
461	B	136	J	19	127	162	26	D	2	907	B,C,D,F,I,J	137,138,348,264,265,266
462	B	136	J	20	134	162	26	D	2	907	B,C,D,F,I,J	137,138,348,264,265,266
