Path ID,OriginPort,OriginTime,DestinationPort,DestinationTime,PathTime,TransshipPort,TransshipTime,PortPath_length,PortPath,Arcs_length,Arcs_ID
4160,A4,112,B1,146,34,A6,11,6,"A4,A9,A6,A5,B2,B1",6,"841,866,2219,757,758,759"
4161,A4,112,B1,146,34,"A6,A5","6,3",6,"A4,A9,A6,A5,B2,B1",7,"841,866,2216,512,1745,758,759"
4162,A4,112,B1,146,34,"A6,A1,B2","6,1,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",10,"841,866,2216,512,540,541,1751,371,1424,759"
4163,A4,112,B1,146,34,"A6,A2,B2","6,0,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",10,"841,866,2216,512,540,1747,370,371,1424,759"
4164,A4,112,B1,146,34,"A6,A5,A1,B2","4,4,1,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",11,"841,866,2218,752,2090,540,541,1751,371,1424,759"
4165,A4,112,B1,146,34,"A6,A5,A2,B2","4,4,0,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",11,"841,866,2218,752,2090,540,1747,370,371,1424,759"
4166,A4,116,B1,139,23,0,0,5,"A4,A6,A5,B2,B1",4,"751,752,753,754"
4167,A4,116,B1,146,30,"A6,A5","2,3",5,"A4,A6,A5,B2,B1",6,"751,2086,512,1745,758,759"
4168,A4,116,B1,146,30,"A5,A2,B2","4,0,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"751,752,2090,540,1747,370,371,1424,759"
4169,A4,116,B1,146,30,"A6,A1,B2","2,1,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"751,2086,512,540,541,1751,371,1424,759"
4170,A4,116,B1,146,30,"A5,A1,B2","4,1,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"751,752,2090,540,541,1751,371,1424,759"
4171,A4,116,B1,146,30,"A6,A2,B2","2,0,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"751,2086,512,540,1747,370,371,1424,759"
4172,A4,119,B1,146,27,A6,4,6,"A4,A9,A6,A5,B2,B1",6,"847,871,2222,757,758,759"
4173,A4,119,B1,153,34,A6,11,6,"A4,A9,A6,A5,B2,B1",6,"847,871,2223,762,763,764"
4174,A4,119,B1,153,34,"A6,A5","6,3",6,"A4,A9,A6,A5,B2,B1",7,"847,871,2220,518,1755,763,764"
4175,A4,119,B1,153,34,"A6,A2,B2","6,0,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",10,"847,871,2220,518,545,1757,375,376,1436,764"
4176,A4,119,B1,153,34,"A6,A1,B2","6,1,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",10,"847,871,2220,518,545,546,1761,376,1436,764"
4177,A4,119,B1,153,34,"A6,A5,A1,B2","4,4,1,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",11,"847,871,2222,757,2100,545,546,1761,376,1436,764"
4178,A4,119,B1,153,34,"A6,A5,A2,B2","4,4,0,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",11,"847,871,2222,757,2100,545,1757,375,376,1436,764"
4179,A4,123,B1,146,23,0,0,5,"A4,A6,A5,B2,B1",4,"756,757,758,759"
4180,A4,123,B1,153,30,"A6,A5","2,3",5,"A4,A6,A5,B2,B1",6,"756,2096,518,1755,763,764"
4181,A4,123,B1,153,30,"A5,A2,B2","4,0,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"756,757,2100,545,1757,375,376,1436,764"
4182,A4,123,B1,153,30,"A6,A1,B2","2,1,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"756,2096,518,545,546,1761,376,1436,764"
4183,A4,123,B1,153,30,"A6,A2,B2","2,0,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"756,2096,518,545,1757,375,376,1436,764"
4184,A4,123,B1,153,30,"A5,A1,B2","4,1,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"756,757,2100,545,546,1761,376,1436,764"
4185,A4,126,B1,153,27,A6,4,6,"A4,A9,A6,A5,B2,B1",6,"853,876,2226,762,763,764"
4186,A4,126,B1,160,34,A6,11,6,"A4,A9,A6,A5,B2,B1",6,"853,876,2227,767,768,769"
4187,A4,126,B1,160,34,"A6,A5","6,3",6,"A4,A9,A6,A5,B2,B1",7,"853,876,2224,524,1765,768,769"
4188,A4,126,B1,160,34,"A6,A1,B2","6,1,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",10,"853,876,2224,524,550,551,1769,381,1444,769"
4189,A4,126,B1,160,34,"A6,A2,B2","6,0,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",10,"853,876,2224,524,550,1766,380,381,1444,769"
4190,A4,126,B1,160,34,"A6,A5,A1,B2","4,4,1,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",11,"853,876,2226,762,2110,550,551,1769,381,1444,769"
4191,A4,126,B1,160,34,"A6,A5,A2,B2","4,4,0,0",8,"A4,A9,A6,A5,A2,A1,B2,B1",11,"853,876,2226,762,2110,550,1766,380,381,1444,769"
4192,A4,130,B1,153,23,0,0,5,"A4,A6,A5,B2,B1",4,"761,762,763,764"
4193,A4,130,B1,160,30,"A6,A5","2,3",5,"A4,A6,A5,B2,B1",6,"761,2106,524,1765,768,769"
4194,A4,130,B1,160,30,"A5,A1,B2","4,1,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"761,762,2110,550,551,1769,381,1444,769"
4195,A4,130,B1,160,30,"A6,A1,B2","2,1,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"761,2106,524,550,551,1769,381,1444,769"
4196,A4,130,B1,160,30,"A6,A2,B2","2,0,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"761,2106,524,550,1766,380,381,1444,769"
4197,A4,130,B1,160,30,"A5,A2,B2","4,0,0",7,"A4,A6,A5,A2,A1,B2,B1",9,"761,762,2110,550,1766,380,381,1444,769"
4198,A4,133,B1,160,27,A6,4,6,"A4,A9,A6,A5,B2,B1",6,"859,881,2230,767,768,769"
4199,A4,137,B1,160,23,0,0,5,"A4,A6,A5,B2,B1",4,"766,767,768,769"
4200,A4,4,B2,22,18,0,0,4,"A4,A6,A5,B2",3,"652,653,654"
4201,A4,4,B2,29,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"652,1926,442,1517,661"
4202,A4,4,B2,29,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"652,1926,442,443,444,1523,274"
4203,A4,4,B2,29,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"652,653,1930,443,1519,273,274"
4204,A4,4,B2,29,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"652,1926,442,443,1519,273,274"
4205,A4,4,B2,29,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"652,653,1930,443,444,1523,274"
4206,A4,7,B2,29,22,A6,4,5,"A4,A9,A6,A5,B2",5,"771,772,2123,660,661"
4207,A4,7,B2,36,29,A6,11,5,"A4,A9,A6,A5,B2",5,"771,772,2124,667,668"
4208,A4,7,B2,36,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"771,772,2121,449,1535,668"
4209,A4,7,B2,36,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"771,772,2121,449,450,451,1541,281"
4210,A4,7,B2,36,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"771,772,2121,449,450,1537,280,281"
4211,A4,7,B2,36,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"771,772,2123,660,1940,450,451,1541,281"
4212,A4,7,B2,36,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"771,772,2123,660,1940,450,1537,280,281"
4213,A4,11,B2,29,18,0,0,4,"A4,A6,A5,B2",3,"659,660,661"
4214,A4,11,B2,36,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"659,1936,449,1535,668"
4215,A4,11,B2,36,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"659,660,1940,450,1537,280,281"
4216,A4,11,B2,36,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"659,1936,449,450,451,1541,281"
4217,A4,11,B2,36,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"659,1936,449,450,1537,280,281"
4218,A4,11,B2,36,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"659,660,1940,450,451,1541,281"
4219,A4,14,B2,36,22,A6,4,5,"A4,A9,A6,A5,B2",5,"778,779,2131,667,668"
4220,A4,14,B2,43,29,A6,11,5,"A4,A9,A6,A5,B2",5,"778,779,2132,674,675"
4221,A4,14,B2,43,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"778,779,2129,456,1553,675"
4222,A4,14,B2,43,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"778,779,2129,456,457,1555,287,288"
4223,A4,14,B2,43,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"778,779,2129,456,457,458,1559,288"
4224,A4,14,B2,43,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"778,779,2131,667,1950,457,1555,287,288"
4225,A4,14,B2,43,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"778,779,2131,667,1950,457,458,1559,288"
4226,A4,18,B2,36,18,0,0,4,"A4,A6,A5,B2",3,"666,667,668"
4227,A4,18,B2,43,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"666,1946,456,1553,675"
4228,A4,18,B2,43,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"666,1946,456,457,1555,287,288"
4229,A4,18,B2,43,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"666,667,1950,457,458,1559,288"
4230,A4,18,B2,43,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"666,1946,456,457,458,1559,288"
4231,A4,18,B2,43,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"666,667,1950,457,1555,287,288"
4232,A4,21,B2,43,22,A6,4,5,"A4,A9,A6,A5,B2",5,"785,786,2139,674,675"
4233,A4,21,B2,50,29,A6,11,5,"A4,A9,A6,A5,B2",5,"785,786,2140,681,682"
4234,A4,21,B2,50,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"785,786,2137,463,1571,682"
4235,A4,21,B2,50,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"785,786,2137,463,464,465,1577,295"
4236,A4,21,B2,50,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"785,786,2137,463,464,1573,294,295"
4237,A4,21,B2,50,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"785,786,2139,674,1960,464,465,1577,295"
4238,A4,21,B2,50,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"785,786,2139,674,1960,464,1573,294,295"
4239,A4,25,B2,43,18,0,0,4,"A4,A6,A5,B2",3,"673,674,675"
4240,A4,25,B2,50,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"673,1956,463,1571,682"
4241,A4,25,B2,50,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"673,674,1960,464,465,1577,295"
4242,A4,25,B2,50,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"673,1956,463,464,1573,294,295"
4243,A4,25,B2,50,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"673,1956,463,464,465,1577,295"
4244,A4,25,B2,50,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"673,674,1960,464,1573,294,295"
4245,A4,28,B2,50,22,A6,4,5,"A4,A9,A6,A5,B2",5,"792,793,2147,681,682"
4246,A4,28,B2,57,29,A6,11,5,"A4,A9,A6,A5,B2",5,"792,793,2148,688,689"
4247,A4,28,B2,57,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"792,793,2146,470,1589,689"
4248,A4,28,B2,57,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"792,793,2146,470,471,472,1595,302"
4249,A4,28,B2,57,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"792,793,2146,470,471,1591,301,302"
4250,A4,28,B2,57,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"792,793,2147,681,1970,471,472,1595,302"
4251,A4,28,B2,57,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"792,793,2147,681,1970,471,1591,301,302"
4252,A4,32,B2,50,18,0,0,4,"A4,A6,A5,B2",3,"680,681,682"
4253,A4,32,B2,57,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"680,1967,470,1589,689"
4254,A4,32,B2,57,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"680,1967,470,471,472,1595,302"
4255,A4,32,B2,57,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"680,681,1970,471,1591,301,302"
4256,A4,32,B2,57,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"680,681,1970,471,472,1595,302"
4257,A4,32,B2,57,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"680,1967,470,471,1591,301,302"
4258,A4,35,B2,57,22,A6,4,5,"A4,A9,A6,A5,B2",5,"799,800,2155,688,689"
4259,A4,35,B2,64,29,A6,11,5,"A4,A9,A6,A5,B2",5,"799,800,2156,694,695"
4260,A4,35,B2,64,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"799,800,2153,441,1603,695"
4261,A4,35,B2,64,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"799,800,2153,441,477,478,1609,308"
4262,A4,35,B2,64,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"799,800,2153,441,477,1605,307,308"
4263,A4,35,B2,64,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"799,800,2155,688,1980,477,478,1609,308"
4264,A4,35,B2,64,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"799,800,2155,688,1980,477,1605,307,308"
4265,A4,39,B2,57,18,0,0,4,"A4,A6,A5,B2",3,"687,688,689"
4266,A4,39,B2,64,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"687,1976,441,1603,695"
4267,A4,39,B2,64,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"687,1976,441,477,478,1609,308"
4268,A4,39,B2,64,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"687,688,1980,477,1605,307,308"
4269,A4,39,B2,64,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"687,688,1980,477,478,1609,308"
4270,A4,39,B2,64,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"687,1976,441,477,1605,307,308"
4271,A4,42,B2,64,22,A6,4,5,"A4,A9,A6,A5,B2",5,"777,806,2161,694,695"
4272,A4,42,B2,71,29,A6,11,5,"A4,A9,A6,A5,B2",5,"777,806,2162,700,701"
4273,A4,42,B2,71,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"777,806,2159,448,1617,701"
4274,A4,42,B2,71,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"777,806,2159,448,483,484,1623,314"
4275,A4,42,B2,71,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"777,806,2159,448,483,1619,313,314"
4276,A4,42,B2,71,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"777,806,2161,694,1990,483,1619,313,314"
4277,A4,42,B2,71,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"777,806,2161,694,1990,483,484,1623,314"
4278,A4,46,B2,64,18,0,0,4,"A4,A6,A5,B2",3,"693,694,695"
4279,A4,46,B2,71,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"693,1986,448,1617,701"
4280,A4,46,B2,71,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"693,694,1990,483,484,1623,314"
4281,A4,46,B2,71,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"693,1986,448,483,1619,313,314"
4282,A4,46,B2,71,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"693,694,1990,483,1619,313,314"
4283,A4,46,B2,71,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"693,1986,448,483,484,1623,314"
4284,A4,49,B2,71,22,A6,4,5,"A4,A9,A6,A5,B2",5,"784,812,2167,700,701"
4285,A4,49,B2,78,29,A6,11,5,"A4,A9,A6,A5,B2",5,"784,812,2168,706,707"
4286,A4,49,B2,78,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"784,812,2165,455,1631,707"
4287,A4,49,B2,78,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"784,812,2165,455,489,490,1637,320"
4288,A4,49,B2,78,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"784,812,2165,455,489,1633,319,320"
4289,A4,49,B2,78,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"784,812,2167,700,2000,489,490,1637,320"
4290,A4,49,B2,78,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"784,812,2167,700,2000,489,1633,319,320"
4291,A4,53,B2,71,18,0,0,4,"A4,A6,A5,B2",3,"699,700,701"
4292,A4,53,B2,78,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"699,1996,455,1631,707"
4293,A4,53,B2,78,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"699,1996,455,489,490,1637,320"
4294,A4,53,B2,78,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"699,700,2000,489,490,1637,320"
4295,A4,53,B2,78,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"699,1996,455,489,1633,319,320"
4296,A4,53,B2,78,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"699,700,2000,489,1633,319,320"
4297,A4,56,B2,78,22,A6,4,5,"A4,A9,A6,A5,B2",5,"791,818,2173,706,707"
4298,A4,56,B2,85,29,A6,11,5,"A4,A9,A6,A5,B2",5,"791,818,2174,712,713"
4299,A4,56,B2,85,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"791,818,2171,462,1645,713"
4300,A4,56,B2,85,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"791,818,2171,462,495,1647,325,326"
4301,A4,56,B2,85,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"791,818,2171,462,495,496,1651,326"
4302,A4,56,B2,85,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"791,818,2173,706,2010,495,496,1651,326"
4303,A4,56,B2,85,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"791,818,2173,706,2010,495,1647,325,326"
4304,A4,60,B2,78,18,0,0,4,"A4,A6,A5,B2",3,"705,706,707"
4305,A4,60,B2,85,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"705,2006,462,1645,713"
4306,A4,60,B2,85,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"705,706,2010,495,1647,325,326"
4307,A4,60,B2,85,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"705,706,2010,495,496,1651,326"
4308,A4,60,B2,85,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"705,2006,462,495,496,1651,326"
4309,A4,60,B2,85,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"705,2006,462,495,1647,325,326"
4310,A4,63,B2,85,22,A6,4,5,"A4,A9,A6,A5,B2",5,"798,824,2179,712,713"
4311,A4,63,B2,92,29,A6,11,5,"A4,A9,A6,A5,B2",5,"798,824,2180,718,719"
4312,A4,63,B2,92,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"798,824,2177,469,1659,719"
4313,A4,63,B2,92,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"798,824,2177,469,501,502,1665,332"
4314,A4,63,B2,92,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"798,824,2177,469,501,1661,331,332"
4315,A4,63,B2,92,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"798,824,2179,712,2020,501,1661,331,332"
4316,A4,63,B2,92,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"798,824,2179,712,2020,501,502,1665,332"
4317,A4,67,B2,85,18,0,0,4,"A4,A6,A5,B2",3,"711,712,713"
4318,A4,67,B2,92,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"711,2016,469,1659,719"
4319,A4,67,B2,92,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"711,712,2020,501,502,1665,332"
4320,A4,67,B2,92,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"711,712,2020,501,1661,331,332"
4321,A4,67,B2,92,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"711,2016,469,501,1661,331,332"
4322,A4,67,B2,92,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"711,2016,469,501,502,1665,332"
4323,A4,70,B2,92,22,A6,4,5,"A4,A9,A6,A5,B2",5,"805,830,2185,718,719"
4324,A4,70,B2,99,29,A6,11,5,"A4,A9,A6,A5,B2",5,"805,830,2186,724,725"
4325,A4,70,B2,99,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"805,830,2183,476,1673,725"
4326,A4,70,B2,99,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"805,830,2183,476,507,508,1679,338"
4327,A4,70,B2,99,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"805,830,2183,476,507,1675,337,338"
4328,A4,70,B2,99,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"805,830,2185,718,2030,507,1675,337,338"
4329,A4,70,B2,99,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"805,830,2185,718,2030,507,508,1679,338"
4330,A4,74,B2,92,18,0,0,4,"A4,A6,A5,B2",3,"717,718,719"
4331,A4,74,B2,99,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"717,2026,476,1673,725"
4332,A4,74,B2,99,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"717,718,2030,507,1675,337,338"
4333,A4,74,B2,99,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"717,2026,476,507,1675,337,338"
4334,A4,74,B2,99,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"717,2026,476,507,508,1679,338"
4335,A4,74,B2,99,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"717,718,2030,507,508,1679,338"
4336,A4,77,B2,99,22,A6,4,5,"A4,A9,A6,A5,B2",5,"811,836,2191,724,725"
4337,A4,77,B2,106,29,A6,11,5,"A4,A9,A6,A5,B2",5,"811,836,2192,730,731"
4338,A4,77,B2,106,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"811,836,2189,482,1687,731"
4339,A4,77,B2,106,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"811,836,2189,482,513,514,1693,344"
4340,A4,77,B2,106,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"811,836,2189,482,513,1689,343,344"
4341,A4,77,B2,106,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"811,836,2191,724,2040,513,1689,343,344"
4342,A4,77,B2,106,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"811,836,2191,724,2040,513,514,1693,344"
4343,A4,81,B2,99,18,0,0,4,"A4,A6,A5,B2",3,"723,724,725"
4344,A4,81,B2,106,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"723,2036,482,1687,731"
4345,A4,81,B2,106,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"723,724,2040,513,1689,343,344"
4346,A4,81,B2,106,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"723,2036,482,513,1689,343,344"
4347,A4,81,B2,106,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"723,2036,482,513,514,1693,344"
4348,A4,81,B2,106,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"723,724,2040,513,514,1693,344"
4349,A4,84,B2,106,22,A6,4,5,"A4,A9,A6,A5,B2",5,"817,842,2197,730,731"
4350,A4,84,B2,113,29,A6,11,5,"A4,A9,A6,A5,B2",5,"817,842,2198,736,737"
4351,A4,84,B2,113,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"817,842,2195,488,1701,737"
4352,A4,84,B2,113,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"817,842,2195,488,519,520,1707,350"
4353,A4,84,B2,113,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"817,842,2195,488,519,1703,349,350"
4354,A4,84,B2,113,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"817,842,2197,730,2050,519,520,1707,350"
4355,A4,84,B2,113,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"817,842,2197,730,2050,519,1703,349,350"
4356,A4,88,B2,106,18,0,0,4,"A4,A6,A5,B2",3,"729,730,731"
4357,A4,88,B2,113,25,"A6,A5","2,3",4,"A4,A6,A5,B2",5,"729,2046,488,1701,737"
4358,A4,88,B2,113,25,"A5,A1","4,1",6,"A4,A6,A5,A2,A1,B2",7,"729,730,2050,519,520,1707,350"
4359,A4,88,B2,113,25,"A6,A1","2,1",6,"A4,A6,A5,A2,A1,B2",7,"729,2046,488,519,520,1707,350"
4360,A4,88,B2,113,25,"A6,A2","2,0",6,"A4,A6,A5,A2,A1,B2",7,"729,2046,488,519,1703,349,350"
4361,A4,88,B2,113,25,"A5,A2","4,0",6,"A4,A6,A5,A2,A1,B2",7,"729,730,2050,519,1703,349,350"
4362,A4,91,B2,113,22,A6,4,5,"A4,A9,A6,A5,B2",5,"823,848,2203,736,737"
4363,A4,91,B2,120,29,A6,11,5,"A4,A9,A6,A5,B2",5,"823,848,2204,742,743"
4364,A4,91,B2,120,29,"A6,A5","6,3",5,"A4,A9,A6,A5,B2",6,"823,848,2201,494,1714,743"
4365,A4,91,B2,120,29,"A6,A1","6,1",7,"A4,A9,A6,A5,A2,A1,B2",8,"823,848,2201,494,525,526,1720,356"
4366,A4,91,B2,120,29,"A6,A2","6,0",7,"A4,A9,A6,A5,A2,A1,B2",8,"823,848,2201,494,525,1716,355,356"
4367,A4,91,B2,120,29,"A6,A5,A1","4,4,1",7,"A4,A9,A6,A5,A2,A1,B2",9,"823,848,2203,736,2060,525,526,1720,356"
4368,A4,91,B2,120,29,"A6,A5,A2","4,4,0",7,"A4,A9,A6,A5,A2,A1,B2",9,"823,848,2203,736,2060,525,1716,355,356"
