RequestID	OriginPort	OriginTime	DestinationPort	RoundTrip	W_i_Earlist	ArrivalTime_to_Destination	PathTime	TransshipPort	TransshipTime	Port_Path	PathID	ArcIDs
1050	A2	70	B3	10	64	93	23	A1	1	1955	A2,A1,B2,B3	496,1651,326,327
1050	A2	70	B3	10	64	100	30	A1	8	1956	A2,A1,B2,B3	496,1652,332,333
1050	A2	77	B3	10	64	100	23	0	0	1958	A2,A1,B2,B3	331,332,333
1050	A2	77	B3	10	64	100	23	A1	1	1959	A2,A1,B2,B3	502,1665,332,333
1051	A2	73	B3	11	71	107	34	A1	4	1957	A2,A10,A3,A1,B2,B3	594,595,596,1860,338,339
1051	A2	77	B3	11	71	100	23	0	0	1958	A2,A1,B2,B3	331,332,333
1051	A2	77	B3	11	71	100	23	A1	1	1959	A2,A1,B2,B3	502,1665,332,333
1051	A2	77	B3	11	71	107	30	A1	8	1960	A2,A1,B2,B3	502,1666,338,339
1051	A2	84	B3	11	71	107	23	0	0	1962	A2,A1,B2,B3	337,338,339
1051	A2	84	B3	11	71	107	23	A1	1	1963	A2,A1,B2,B3	508,1679,338,339
1052	A2	80	B3	12	78	114	34	A1	4	1961	A2,A10,A3,A1,B2,B3	598,599,600,1868,344,345
1052	A2	84	B3	12	78	107	23	0	0	1962	A2,A1,B2,B3	337,338,339
1052	A2	84	B3	12	78	107	23	A1	1	1963	A2,A1,B2,B3	508,1679,338,339
1052	A2	84	B3	12	78	114	30	A1	8	1964	A2,A1,B2,B3	508,1680,344,345
1052	A2	91	B3	12	78	114	23	0	0	1966	A2,A1,B2,B3	343,344,345
1052	A2	91	B3	12	78	114	23	A1	1	1967	A2,A1,B2,B3	514,1693,344,345
1053	A2	87	B3	13	85	121	34	A1	4	1965	A2,A10,A3,A1,B2,B3	602,603,604,1876,350,351
1053	A2	91	B3	13	85	114	23	0	0	1966	A2,A1,B2,B3	343,344,345
1053	A2	91	B3	13	85	114	23	A1	1	1967	A2,A1,B2,B3	514,1693,344,345
1053	A2	91	B3	13	85	121	30	A1	8	1968	A2,A1,B2,B3	514,1694,350,351
1053	A2	98	B3	13	85	121	23	0	0	1970	A2,A1,B2,B3	349,350,351
1053	A2	98	B3	13	85	121	23	A1	1	1971	A2,A1,B2,B3	520,1707,350,351
1054	A2	94	B3	14	92	128	34	A1	4	1969	A2,A10,A3,A1,B2,B3	606,607,608,1884,356,357
1054	A2	98	B3	14	92	121	23	0	0	1970	A2,A1,B2,B3	349,350,351
1054	A2	98	B3	14	92	121	23	A1	1	1971	A2,A1,B2,B3	520,1707,350,351
1054	A2	98	B3	14	92	128	30	A1	8	1972	A2,A1,B2,B3	520,1708,356,357
1054	A2	105	B3	14	92	128	23	0	0	1974	A2,A1,B2,B3	355,356,357
1054	A2	105	B3	14	92	128	23	A1	1	1975	A2,A1,B2,B3	526,1720,356,357
1055	A2	101	B3	15	99	135	34	A1	4	1973	A2,A10,A3,A1,B2,B3	610,611,612,1892,361,362
1055	A2	105	B3	15	99	128	23	0	0	1974	A2,A1,B2,B3	355,356,357
1055	A2	105	B3	15	99	128	23	A1	1	1975	A2,A1,B2,B3	526,1720,356,357
1055	A2	105	B3	15	99	135	30	A1	8	1976	A2,A1,B2,B3	526,1721,361,362
1055	A2	112	B3	15	99	135	23	0	0	1978	A2,A1,B2,B3	360,361,362
1055	A2	112	B3	15	99	135	23	A1	1	1979	A2,A1,B2,B3	531,1731,361,362
1056	A2	108	B3	16	106	142	34	A1	4	1977	A2,A10,A3,A1,B2,B3	614,615,616,1900,366,367
1056	A2	112	B3	16	106	135	23	0	0	1978	A2,A1,B2,B3	360,361,362
1056	A2	112	B3	16	106	135	23	A1	1	1979	A2,A1,B2,B3	531,1731,361,362
1056	A2	112	B3	16	106	142	30	A1	8	1980	A2,A1,B2,B3	531,1732,366,367
1056	A2	119	B3	16	106	142	23	0	0	1982	A2,A1,B2,B3	365,366,367
1056	A2	119	B3	16	106	142	23	A1	1	1983	A2,A1,B2,B3	536,1741,366,367
1057	A2	115	B3	17	113	149	34	A1	4	1981	A2,A10,A3,A1,B2,B3	618,619,620,1908,371,372
1057	A2	119	B3	17	113	142	23	0	0	1982	A2,A1,B2,B3	365,366,367
1057	A2	119	B3	17	113	142	23	A1	1	1983	A2,A1,B2,B3	536,1741,366,367
1057	A2	119	B3	17	113	149	30	A1	8	1984	A2,A1,B2,B3	536,1742,371,372
1057	A2	126	B3	17	113	149	23	0	0	1986	A2,A1,B2,B3	370,371,372
1057	A2	126	B3	17	113	149	23	A1	1	1987	A2,A1,B2,B3	541,1751,371,372
1058	A2	122	B3	18	120	156	34	A1	4	1985	A2,A10,A3,A1,B2,B3	622,623,624,1916,376,377
1058	A2	126	B3	18	120	149	23	0	0	1986	A2,A1,B2,B3	370,371,372
1058	A2	126	B3	18	120	149	23	A1	1	1987	A2,A1,B2,B3	541,1751,371,372
1058	A2	126	B3	18	120	156	30	A1	8	1988	A2,A1,B2,B3	541,1752,376,377
1058	A2	133	B3	18	120	156	23	0	0	1990	A2,A1,B2,B3	375,376,377
1058	A2	133	B3	18	120	156	23	A1	1	1991	A2,A1,B2,B3	546,1761,376,377
1059	A2	129	B3	19	127	163	34	A1	4	1989	A2,A10,A3,A1,B2,B3	626,627,628,1922,381,382
1059	A2	133	B3	19	127	156	23	0	0	1990	A2,A1,B2,B3	375,376,377
1059	A2	133	B3	19	127	156	23	A1	1	1991	A2,A1,B2,B3	546,1761,376,377
1059	A2	133	B3	19	127	163	30	A1	8	1992	A2,A1,B2,B3	546,1762,381,382
1059	A2	140	B3	19	127	163	23	0	0	1993	A2,A1,B2,B3	380,381,382
1059	A2	140	B3	19	127	163	23	A1	1	1994	A2,A1,B2,B3	551,1769,381,382
1060	A2	140	B3	20	134	163	23	0	0	1993	A2,A1,B2,B3	380,381,382
1060	A2	140	B3	20	134	163	23	A1	1	1994	A2,A1,B2,B3	551,1769,381,382
1067	A2	7	B4	1	1	20	13	0	0	1995	A2,A1,B4	437,438
1067	A2	7	B4	1	1	27	20	A1	6	1996	A2,A1,B4	266,1139,445
1067	A2	14	B4	1	1	27	13	0	0	1998	A2,A1,B4	444,445
1068	A2	10	B4	2	8	34	24	A1	3	1997	A2,A10,A3,A1,B4	557,558,559,1790,452
1068	A2	14	B4	2	8	27	13	0	0	1998	A2,A1,B4	444,445
1068	A2	14	B4	2	8	34	20	A1	6	1999	A2,A1,B4	273,1157,452
1068	A2	21	B4	2	8	34	13	0	0	2001	A2,A1,B4	451,452
1069	A2	17	B4	3	15	41	24	A1	3	2000	A2,A10,A3,A1,B4	562,563,564,1798,459
1069	A2	21	B4	3	15	34	13	0	0	2001	A2,A1,B4	451,452
1069	A2	21	B4	3	15	41	20	A1	6	2002	A2,A1,B4	280,1175,459
1069	A2	28	B4	3	15	41	13	0	0	2004	A2,A1,B4	458,459
1070	A2	24	B4	4	22	48	24	A1	3	2003	A2,A10,A3,A1,B4	566,567,568,1806,466
1070	A2	28	B4	4	22	41	13	0	0	2004	A2,A1,B4	458,459
1070	A2	28	B4	4	22	48	20	A1	6	2005	A2,A1,B4	287,1193,466
1070	A2	35	B4	4	22	48	13	0	0	2007	A2,A1,B4	465,466
1071	A2	31	B4	5	29	55	24	A1	3	2006	A2,A10,A3,A1,B4	570,571,572,1814,473
1071	A2	35	B4	5	29	48	13	0	0	2007	A2,A1,B4	465,466
1071	A2	35	B4	5	29	55	20	A1	6	2008	A2,A1,B4	294,1211,473
1071	A2	42	B4	5	29	55	13	0	0	2010	A2,A1,B4	472,473
1072	A2	38	B4	6	36	62	24	A1	3	2009	A2,A10,A3,A1,B4	574,575,576,1822,479
1072	A2	42	B4	6	36	55	13	0	0	2010	A2,A1,B4	472,473
1072	A2	42	B4	6	36	62	20	A1	6	2011	A2,A1,B4	301,1229,479
1072	A2	49	B4	6	36	62	13	0	0	2013	A2,A1,B4	478,479
1073	A2	45	B4	7	43	69	24	A1	3	2012	A2,A10,A3,A1,B4	578,579,580,1830,485
1073	A2	49	B4	7	43	62	13	0	0	2013	A2,A1,B4	478,479
1073	A2	49	B4	7	43	69	20	A1	6	2014	A2,A1,B4	307,1245,485
1073	A2	56	B4	7	43	69	13	0	0	2016	A2,A1,B4	484,485
1074	A2	52	B4	8	50	76	24	A1	3	2015	A2,A10,A3,A1,B4	582,583,584,1838,491
1074	A2	56	B4	8	50	69	13	0	0	2016	A2,A1,B4	484,485
1074	A2	56	B4	8	50	76	20	A1	6	2017	A2,A1,B4	313,1261,491
1074	A2	63	B4	8	50	76	13	0	0	2019	A2,A1,B4	490,491
1075	A2	59	B4	9	57	83	24	A1	3	2018	A2,A10,A3,A1,B4	586,587,588,1846,497
1075	A2	63	B4	9	57	76	13	0	0	2019	A2,A1,B4	490,491
1075	A2	63	B4	9	57	83	20	A1	6	2020	A2,A1,B4	319,1277,497
1075	A2	70	B4	9	57	83	13	0	0	2022	A2,A1,B4	496,497
1076	A2	66	B4	10	64	90	24	A1	3	2021	A2,A10,A3,A1,B4	590,591,592,1854,503
1076	A2	70	B4	10	64	83	13	0	0	2022	A2,A1,B4	496,497
1076	A2	70	B4	10	64	90	20	A1	6	2023	A2,A1,B4	325,1293,503
1076	A2	77	B4	10	64	90	13	0	0	2025	A2,A1,B4	502,503
1077	A2	73	B4	11	71	97	24	A1	3	2024	A2,A10,A3,A1,B4	594,595,596,1862,509
1077	A2	77	B4	11	71	90	13	0	0	2025	A2,A1,B4	502,503
1077	A2	77	B4	11	71	97	20	A1	6	2026	A2,A1,B4	331,1309,509
1077	A2	84	B4	11	71	97	13	0	0	2028	A2,A1,B4	508,509
1078	A2	80	B4	12	78	104	24	A1	3	2027	A2,A10,A3,A1,B4	598,599,600,1870,515
1078	A2	84	B4	12	78	97	13	0	0	2028	A2,A1,B4	508,509
1078	A2	84	B4	12	78	104	20	A1	6	2029	A2,A1,B4	337,1325,515
1078	A2	91	B4	12	78	104	13	0	0	2031	A2,A1,B4	514,515
1079	A2	87	B4	13	85	111	24	A1	3	2030	A2,A10,A3,A1,B4	602,603,604,1878,521
1079	A2	91	B4	13	85	104	13	0	0	2031	A2,A1,B4	514,515
1079	A2	91	B4	13	85	111	20	A1	6	2032	A2,A1,B4	343,1341,521
1079	A2	98	B4	13	85	111	13	0	0	2034	A2,A1,B4	520,521
1080	A2	94	B4	14	92	118	24	A1	3	2033	A2,A10,A3,A1,B4	606,607,608,1886,527
1080	A2	98	B4	14	92	111	13	0	0	2034	A2,A1,B4	520,521
1080	A2	98	B4	14	92	118	20	A1	6	2035	A2,A1,B4	349,1357,527
1080	A2	105	B4	14	92	118	13	0	0	2037	A2,A1,B4	526,527
1081	A2	101	B4	15	99	125	24	A1	3	2036	A2,A10,A3,A1,B4	610,611,612,1894,532
1081	A2	105	B4	15	99	118	13	0	0	2037	A2,A1,B4	526,527
1081	A2	105	B4	15	99	125	20	A1	6	2038	A2,A1,B4	355,1373,532
1081	A2	112	B4	15	99	125	13	0	0	2040	A2,A1,B4	531,532
1082	A2	108	B4	16	106	132	24	A1	3	2039	A2,A10,A3,A1,B4	614,615,616,1902,537
1082	A2	112	B4	16	106	125	13	0	0	2040	A2,A1,B4	531,532
1082	A2	112	B4	16	106	132	20	A1	6	2041	A2,A1,B4	360,1389,537
1082	A2	119	B4	16	106	132	13	0	0	2043	A2,A1,B4	536,537
1083	A2	115	B4	17	113	139	24	A1	3	2042	A2,A10,A3,A1,B4	618,619,620,1910,542
1083	A2	119	B4	17	113	132	13	0	0	2043	A2,A1,B4	536,537
1083	A2	119	B4	17	113	139	20	A1	6	2044	A2,A1,B4	365,1405,542
1083	A2	126	B4	17	113	139	13	0	0	2046	A2,A1,B4	541,542
1084	A2	122	B4	18	120	146	24	A1	3	2045	A2,A10,A3,A1,B4	622,623,624,1918,547
1084	A2	126	B4	18	120	139	13	0	0	2046	A2,A1,B4	541,542
1084	A2	126	B4	18	120	146	20	A1	6	2047	A2,A1,B4	370,1420,547
1084	A2	133	B4	18	120	146	13	0	0	2049	A2,A1,B4	546,547
1085	A2	129	B4	19	127	153	24	A1	3	2048	A2,A10,A3,A1,B4	626,627,628,1923,552
1085	A2	133	B4	19	127	146	13	0	0	2049	A2,A1,B4	546,547
1085	A2	133	B4	19	127	153	20	A1	6	2050	A2,A1,B4	375,1433,552
1085	A2	140	B4	19	127	153	13	0	0	2051	A2,A1,B4	551,552
1086	A2	140	B4	20	134	153	13	0	0	2051	A2,A1,B4	551,552
1093	A2	7	B5	1	1	24	17	0	0	2052	A2,A1,B4,B5	437,438,439
1093	A2	7	B5	1	1	31	24	A1	6	2053	A2,A1,B4,B5	266,1139,445,446
1093	A2	14	B5	1	1	31	17	0	0	2055	A2,A1,B4,B5	444,445,446
1094	A2	10	B5	2	8	38	28	A1	3	2054	A2,A10,A3,A1,B4,B5	557,558,559,1790,452,453
1094	A2	14	B5	2	8	31	17	0	0	2055	A2,A1,B4,B5	444,445,446
1094	A2	14	B5	2	8	38	24	A1	6	2056	A2,A1,B4,B5	273,1157,452,453
1094	A2	21	B5	2	8	38	17	0	0	2058	A2,A1,B4,B5	451,452,453
1095	A2	17	B5	3	15	45	28	A1	3	2057	A2,A10,A3,A1,B4,B5	562,563,564,1798,459,460
1095	A2	21	B5	3	15	38	17	0	0	2058	A2,A1,B4,B5	451,452,453
1095	A2	21	B5	3	15	45	24	A1	6	2059	A2,A1,B4,B5	280,1175,459,460
1095	A2	28	B5	3	15	45	17	0	0	2061	A2,A1,B4,B5	458,459,460
1096	A2	24	B5	4	22	52	28	A1	3	2060	A2,A10,A3,A1,B4,B5	566,567,568,1806,466,467
1096	A2	28	B5	4	22	45	17	0	0	2061	A2,A1,B4,B5	458,459,460
1096	A2	28	B5	4	22	52	24	A1	6	2062	A2,A1,B4,B5	287,1193,466,467
1096	A2	35	B5	4	22	52	17	0	0	2064	A2,A1,B4,B5	465,466,467
1097	A2	31	B5	5	29	59	28	A1	3	2063	A2,A10,A3,A1,B4,B5	570,571,572,1814,473,474
1097	A2	35	B5	5	29	52	17	0	0	2064	A2,A1,B4,B5	465,466,467
1097	A2	35	B5	5	29	59	24	A1	6	2065	A2,A1,B4,B5	294,1211,473,474
1097	A2	42	B5	5	29	59	17	0	0	2067	A2,A1,B4,B5	472,473,474
1098	A2	38	B5	6	36	66	28	A1	3	2066	A2,A10,A3,A1,B4,B5	574,575,576,1822,479,480
1098	A2	42	B5	6	36	59	17	0	0	2067	A2,A1,B4,B5	472,473,474
1098	A2	42	B5	6	36	66	24	A1	6	2068	A2,A1,B4,B5	301,1229,479,480
1098	A2	49	B5	6	36	66	17	0	0	2070	A2,A1,B4,B5	478,479,480
1099	A2	45	B5	7	43	73	28	A1	3	2069	A2,A10,A3,A1,B4,B5	578,579,580,1830,485,486
1099	A2	49	B5	7	43	66	17	0	0	2070	A2,A1,B4,B5	478,479,480
1099	A2	49	B5	7	43	73	24	A1	6	2071	A2,A1,B4,B5	307,1245,485,486
1099	A2	56	B5	7	43	73	17	0	0	2073	A2,A1,B4,B5	484,485,486
1100	A2	52	B5	8	50	80	28	A1	3	2072	A2,A10,A3,A1,B4,B5	582,583,584,1838,491,492
1100	A2	56	B5	8	50	73	17	0	0	2073	A2,A1,B4,B5	484,485,486
1100	A2	56	B5	8	50	80	24	A1	6	2074	A2,A1,B4,B5	313,1261,491,492
1100	A2	63	B5	8	50	80	17	0	0	2076	A2,A1,B4,B5	490,491,492
1101	A2	59	B5	9	57	87	28	A1	3	2075	A2,A10,A3,A1,B4,B5	586,587,588,1846,497,498
1101	A2	63	B5	9	57	80	17	0	0	2076	A2,A1,B4,B5	490,491,492
1101	A2	63	B5	9	57	87	24	A1	6	2077	A2,A1,B4,B5	319,1277,497,498
1101	A2	70	B5	9	57	87	17	0	0	2079	A2,A1,B4,B5	496,497,498
1102	A2	66	B5	10	64	94	28	A1	3	2078	A2,A10,A3,A1,B4,B5	590,591,592,1854,503,504
1102	A2	70	B5	10	64	87	17	0	0	2079	A2,A1,B4,B5	496,497,498
1102	A2	70	B5	10	64	94	24	A1	6	2080	A2,A1,B4,B5	325,1293,503,504
1102	A2	77	B5	10	64	94	17	0	0	2082	A2,A1,B4,B5	502,503,504
1103	A2	73	B5	11	71	101	28	A1	3	2081	A2,A10,A3,A1,B4,B5	594,595,596,1862,509,510
1103	A2	77	B5	11	71	94	17	0	0	2082	A2,A1,B4,B5	502,503,504
1103	A2	77	B5	11	71	101	24	A1	6	2083	A2,A1,B4,B5	331,1309,509,510
1103	A2	84	B5	11	71	101	17	0	0	2085	A2,A1,B4,B5	508,509,510
1104	A2	80	B5	12	78	108	28	A1	3	2084	A2,A10,A3,A1,B4,B5	598,599,600,1870,515,516
1104	A2	84	B5	12	78	101	17	0	0	2085	A2,A1,B4,B5	508,509,510
1104	A2	84	B5	12	78	108	24	A1	6	2086	A2,A1,B4,B5	337,1325,515,516
1104	A2	91	B5	12	78	108	17	0	0	2088	A2,A1,B4,B5	514,515,516
1105	A2	87	B5	13	85	115	28	A1	3	2087	A2,A10,A3,A1,B4,B5	602,603,604,1878,521,522
1105	A2	91	B5	13	85	108	17	0	0	2088	A2,A1,B4,B5	514,515,516
1105	A2	91	B5	13	85	115	24	A1	6	2089	A2,A1,B4,B5	343,1341,521,522
1105	A2	98	B5	13	85	115	17	0	0	2091	A2,A1,B4,B5	520,521,522
1106	A2	94	B5	14	92	122	28	A1	3	2090	A2,A10,A3,A1,B4,B5	606,607,608,1886,527,528
1106	A2	98	B5	14	92	115	17	0	0	2091	A2,A1,B4,B5	520,521,522
1106	A2	98	B5	14	92	122	24	A1	6	2092	A2,A1,B4,B5	349,1357,527,528
1106	A2	105	B5	14	92	122	17	0	0	2094	A2,A1,B4,B5	526,527,528
1107	A2	101	B5	15	99	129	28	A1	3	2093	A2,A10,A3,A1,B4,B5	610,611,612,1894,532,533
1107	A2	105	B5	15	99	122	17	0	0	2094	A2,A1,B4,B5	526,527,528
1107	A2	105	B5	15	99	129	24	A1	6	2095	A2,A1,B4,B5	355,1373,532,533
1107	A2	112	B5	15	99	129	17	0	0	2097	A2,A1,B4,B5	531,532,533
1108	A2	108	B5	16	106	136	28	A1	3	2096	A2,A10,A3,A1,B4,B5	614,615,616,1902,537,538
1108	A2	112	B5	16	106	129	17	0	0	2097	A2,A1,B4,B5	531,532,533
1108	A2	112	B5	16	106	136	24	A1	6	2098	A2,A1,B4,B5	360,1389,537,538
1108	A2	119	B5	16	106	136	17	0	0	2100	A2,A1,B4,B5	536,537,538
1109	A2	115	B5	17	113	143	28	A1	3	2099	A2,A10,A3,A1,B4,B5	618,619,620,1910,542,543
1109	A2	119	B5	17	113	136	17	0	0	2100	A2,A1,B4,B5	536,537,538
1109	A2	119	B5	17	113	143	24	A1	6	2101	A2,A1,B4,B5	365,1405,542,543
1109	A2	126	B5	17	113	143	17	0	0	2103	A2,A1,B4,B5	541,542,543
1110	A2	122	B5	18	120	150	28	A1	3	2102	A2,A10,A3,A1,B4,B5	622,623,624,1918,547,548
1110	A2	126	B5	18	120	143	17	0	0	2103	A2,A1,B4,B5	541,542,543
1110	A2	126	B5	18	120	150	24	A1	6	2104	A2,A1,B4,B5	370,1420,547,548
1110	A2	133	B5	18	120	150	17	0	0	2106	A2,A1,B4,B5	546,547,548
1111	A2	129	B5	19	127	157	28	A1	3	2105	A2,A10,A3,A1,B4,B5	626,627,628,1923,552,553
1111	A2	133	B5	19	127	150	17	0	0	2106	A2,A1,B4,B5	546,547,548
1111	A2	133	B5	19	127	157	24	A1	6	2107	A2,A1,B4,B5	375,1433,552,553
1111	A2	140	B5	19	127	157	17	0	0	2108	A2,A1,B4,B5	551,552,553
1112	A2	140	B5	20	134	157	17	0	0	2108	A2,A1,B4,B5	551,552,553
1119	A2	7	B6	1	1	51	44	D1	2	2109	A2,A1,B2,B3,D1,D3,B6	266,267,268,269,1145,30,31
1119	A2	7	B6	1	1	51	44	A1,D1	1,2	2110	A2,A1,B2,B3,D1,D3,B6	437,1505,267,268,269,1145,30,31
1119	A2	14	B6	1	1	58	44	D1	2	2111	A2,A1,B2,B3,D1,D3,B6	273,274,275,276,1163,35,36
1119	A2	14	B6	1	1	58	44	A1,D1	1,2	2112	A2,A1,B2,B3,D1,D3,B6	444,1523,274,275,276,1163,35,36
1120	A2	14	B6	2	8	58	44	D1	2	2111	A2,A1,B2,B3,D1,D3,B6	273,274,275,276,1163,35,36
1120	A2	14	B6	2	8	58	44	A1,D1	1,2	2112	A2,A1,B2,B3,D1,D3,B6	444,1523,274,275,276,1163,35,36
1120	A2	21	B6	2	8	65	44	D1	2	2113	A2,A1,B2,B3,D1,D3,B6	280,281,282,283,1181,40,41
1120	A2	21	B6	2	8	65	44	A1,D1	1,2	2114	A2,A1,B2,B3,D1,D3,B6	451,1541,281,282,283,1181,40,41
1121	A2	21	B6	3	15	65	44	D1	2	2113	A2,A1,B2,B3,D1,D3,B6	280,281,282,283,1181,40,41
1121	A2	21	B6	3	15	65	44	A1,D1	1,2	2114	A2,A1,B2,B3,D1,D3,B6	451,1541,281,282,283,1181,40,41
1121	A2	28	B6	3	15	72	44	D1	2	2115	A2,A1,B2,B3,D1,D3,B6	287,288,289,290,1199,45,46
1121	A2	28	B6	3	15	72	44	A1,D1	1,2	2116	A2,A1,B2,B3,D1,D3,B6	458,1559,288,289,290,1199,45,46
1122	A2	28	B6	4	22	72	44	D1	2	2115	A2,A1,B2,B3,D1,D3,B6	287,288,289,290,1199,45,46
1122	A2	28	B6	4	22	72	44	A1,D1	1,2	2116	A2,A1,B2,B3,D1,D3,B6	458,1559,288,289,290,1199,45,46
1122	A2	35	B6	4	22	79	44	D1	2	2117	A2,A1,B2,B3,D1,D3,B6	294,295,296,297,1217,50,51
1122	A2	35	B6	4	22	79	44	A1,D1	1,2	2118	A2,A1,B2,B3,D1,D3,B6	465,1577,295,296,297,1217,50,51
1123	A2	35	B6	5	29	79	44	D1	2	2117	A2,A1,B2,B3,D1,D3,B6	294,295,296,297,1217,50,51
1123	A2	35	B6	5	29	79	44	A1,D1	1,2	2118	A2,A1,B2,B3,D1,D3,B6	465,1577,295,296,297,1217,50,51
1123	A2	42	B6	5	29	86	44	D1	2	2119	A2,A1,B2,B3,D1,D3,B6	301,302,303,304,1235,55,56
1123	A2	42	B6	5	29	86	44	A1,D1	1,2	2120	A2,A1,B2,B3,D1,D3,B6	472,1595,302,303,304,1235,55,56
1124	A2	42	B6	6	36	86	44	D1	2	2119	A2,A1,B2,B3,D1,D3,B6	301,302,303,304,1235,55,56
1124	A2	42	B6	6	36	86	44	A1,D1	1,2	2120	A2,A1,B2,B3,D1,D3,B6	472,1595,302,303,304,1235,55,56
1124	A2	49	B6	6	36	93	44	D1	2	2121	A2,A1,B2,B3,D1,D3,B6	307,308,309,310,1251,60,61
1124	A2	49	B6	6	36	93	44	A1,D1	1,2	2122	A2,A1,B2,B3,D1,D3,B6	478,1609,308,309,310,1251,60,61
1125	A2	49	B6	7	43	93	44	D1	2	2121	A2,A1,B2,B3,D1,D3,B6	307,308,309,310,1251,60,61
1125	A2	49	B6	7	43	93	44	A1,D1	1,2	2122	A2,A1,B2,B3,D1,D3,B6	478,1609,308,309,310,1251,60,61
1125	A2	56	B6	7	43	100	44	D1	2	2123	A2,A1,B2,B3,D1,D3,B6	313,314,315,316,1267,65,66
1125	A2	56	B6	7	43	100	44	A1,D1	1,2	2124	A2,A1,B2,B3,D1,D3,B6	484,1623,314,315,316,1267,65,66
1126	A2	56	B6	8	50	100	44	D1	2	2123	A2,A1,B2,B3,D1,D3,B6	313,314,315,316,1267,65,66
1126	A2	56	B6	8	50	100	44	A1,D1	1,2	2124	A2,A1,B2,B3,D1,D3,B6	484,1623,314,315,316,1267,65,66
1126	A2	63	B6	8	50	107	44	D1	2	2125	A2,A1,B2,B3,D1,D3,B6	319,320,321,322,1283,70,71
1126	A2	63	B6	8	50	107	44	A1,D1	1,2	2126	A2,A1,B2,B3,D1,D3,B6	490,1637,320,321,322,1283,70,71
1127	A2	63	B6	9	57	107	44	D1	2	2125	A2,A1,B2,B3,D1,D3,B6	319,320,321,322,1283,70,71
1127	A2	63	B6	9	57	107	44	A1,D1	1,2	2126	A2,A1,B2,B3,D1,D3,B6	490,1637,320,321,322,1283,70,71
1127	A2	70	B6	9	57	114	44	D1	2	2127	A2,A1,B2,B3,D1,D3,B6	325,326,327,328,1299,75,76
1127	A2	70	B6	9	57	114	44	A1,D1	1,2	2128	A2,A1,B2,B3,D1,D3,B6	496,1651,326,327,328,1299,75,76
1128	A2	70	B6	10	64	114	44	D1	2	2127	A2,A1,B2,B3,D1,D3,B6	325,326,327,328,1299,75,76
1128	A2	70	B6	10	64	114	44	A1,D1	1,2	2128	A2,A1,B2,B3,D1,D3,B6	496,1651,326,327,328,1299,75,76
1128	A2	77	B6	10	64	121	44	D1	2	2129	A2,A1,B2,B3,D1,D3,B6	331,332,333,334,1315,80,81
1128	A2	77	B6	10	64	121	44	A1,D1	1,2	2130	A2,A1,B2,B3,D1,D3,B6	502,1665,332,333,334,1315,80,81
1129	A2	77	B6	11	71	121	44	D1	2	2129	A2,A1,B2,B3,D1,D3,B6	331,332,333,334,1315,80,81
1129	A2	77	B6	11	71	121	44	A1,D1	1,2	2130	A2,A1,B2,B3,D1,D3,B6	502,1665,332,333,334,1315,80,81
1129	A2	84	B6	11	71	128	44	D1	2	2131	A2,A1,B2,B3,D1,D3,B6	337,338,339,340,1331,85,86
1129	A2	84	B6	11	71	128	44	A1,D1	1,2	2132	A2,A1,B2,B3,D1,D3,B6	508,1679,338,339,340,1331,85,86
1130	A2	84	B6	12	78	128	44	D1	2	2131	A2,A1,B2,B3,D1,D3,B6	337,338,339,340,1331,85,86
1130	A2	84	B6	12	78	128	44	A1,D1	1,2	2132	A2,A1,B2,B3,D1,D3,B6	508,1679,338,339,340,1331,85,86
1130	A2	91	B6	12	78	135	44	D1	2	2133	A2,A1,B2,B3,D1,D3,B6	343,344,345,346,1347,90,91
1130	A2	91	B6	12	78	135	44	A1,D1	1,2	2134	A2,A1,B2,B3,D1,D3,B6	514,1693,344,345,346,1347,90,91
1131	A2	91	B6	13	85	135	44	D1	2	2133	A2,A1,B2,B3,D1,D3,B6	343,344,345,346,1347,90,91
1131	A2	91	B6	13	85	135	44	A1,D1	1,2	2134	A2,A1,B2,B3,D1,D3,B6	514,1693,344,345,346,1347,90,91
1131	A2	98	B6	13	85	142	44	D1	2	2135	A2,A1,B2,B3,D1,D3,B6	349,350,351,352,1363,95,96
1131	A2	98	B6	13	85	142	44	A1,D1	1,2	2136	A2,A1,B2,B3,D1,D3,B6	520,1707,350,351,352,1363,95,96
1132	A2	98	B6	14	92	142	44	D1	2	2135	A2,A1,B2,B3,D1,D3,B6	349,350,351,352,1363,95,96
1132	A2	98	B6	14	92	142	44	A1,D1	1,2	2136	A2,A1,B2,B3,D1,D3,B6	520,1707,350,351,352,1363,95,96
1132	A2	105	B6	14	92	149	44	D1	2	2137	A2,A1,B2,B3,D1,D3,B6	355,356,357,358,1379,99,100
1132	A2	105	B6	14	92	149	44	A1,D1	1,2	2138	A2,A1,B2,B3,D1,D3,B6	526,1720,356,357,358,1379,99,100
1133	A2	105	B6	15	99	149	44	D1	2	2137	A2,A1,B2,B3,D1,D3,B6	355,356,357,358,1379,99,100
1133	A2	105	B6	15	99	149	44	A1,D1	1,2	2138	A2,A1,B2,B3,D1,D3,B6	526,1720,356,357,358,1379,99,100
1133	A2	112	B6	15	99	156	44	D1	2	2139	A2,A1,B2,B3,D1,D3,B6	360,361,362,363,1395,103,104
1133	A2	112	B6	15	99	156	44	A1,D1	1,2	2140	A2,A1,B2,B3,D1,D3,B6	531,1731,361,362,363,1395,103,104
